,235934_at,1552729_at,1558474_at,1556314_a_at,236807_at,234972_at,210387_at,207024_at,207790_at,217493_x_at,202254_at,34449_at,239843_at,1557483_at,46665_at,202481_at,216338_s_at,231497_at,214066_x_at,233846_at,1564887_at,218988_at,243097_x_at,233483_at,244667_at,208487_at,242303_at,229562_at,212839_s_at,40359_at,244268_x_at,220632_s_at,1553569_at,201489_at,206729_at,1561206_at,1560968_at,242760_x_at,1561365_at,1563946_at,237858_s_at,1554171_at,227779_at,228112_at,230530_at,203780_at,240113_at,221059_s_at,222020_s_at,202266_at,226960_at,201179_s_at,1553570_x_at,1558324_a_at,233541_at,203886_s_at,202207_at,215745_at,215341_at,213823_at,240856_at,1558407_at,237077_at,231012_at,234713_x_at,217264_s_at,1556195_a_at,1553798_a_at,208720_s_at,1560214_at,1554919_s_at,215838_at,239705_at,237359_at,1569362_at,222957_at,205346_at,239306_at,207578_s_at,1553508_at,212439_at,224503_s_at,1568931_at,208877_at,218181_s_at,1552546_a_at,231058_at,226679_at,1559620_at,218924_s_at,1564823_at,226239_at,222861_x_at,230486_at,236767_at,236388_at,1566269_at,229727_x_at,202531_at,48106_at,group
38,48.97246806,52.86580699,16.26253211,13.16139038,46.23963165,137.0267738,149.7746861,22.45442696,19.97943665,87.19406295,87.24254796,23.32189317,140.4680295,17.51367573,597.3538612000001,246.26315789999998,496.7385834,39.52402586,67.15090788,36.19586528,45.45310669,177.0231219,30.34186794,49.46454838,55.35800321,23.14298418,33.61415551,61.97734291,10.70494145,480.6713483,171.9885844,67.98431367,12773.17892,890.2902832999998,127.5433615,6.674774048,19.96343398,81.37050279,6.886481227000001,67.28094201,31.00259343,78.24588626,23.92354037,48.93938274,55.3817601,29.88620898,43.09277201,4963.492854,18.1016462,1070.404225,31.49602811,267.6335184,14128.98296,34.2406931,44.67361198,79.90107454,1389.548042,15.71103152,39.42642515,38.2778263,6.396252978,225.8559327,26.32639364,35.53012847,87.49004712,135.8411719,32.56517332,20.11840463,2532.242753,82.55862283,19.81466952,443.9566495,23.28500037,12.69022726,6.8846914560000005,64.40875945,40.82245383,34.4993195,124.47593140000001,21.17651088,391.528631,80.06290177,17.67428564,821.79002,457.93054850000004,47.23888476,17.14825654,303.46366989999996,17.39841528,296.2852508,31.46037582,59.67339693,101.93410379999999,98.98547936,19.46569567,43.52507866,9.928246945,77.86359225,2731.788355,231.0254534,0
39,30.17772197,50.8598041,17.49306277,18.23471821,33.00370304,86.48709651,177.3535011,21.67574988,20.70348886,66.89363322,93.68602797,24.44168767,200.29547240000002,18.68299705,377.3394164,235.0857043,673.7478715,39.16448276,45.98960814,29.69446222,28.9218313,243.49561809999997,38.54198579,60.15038223,51.34511076,19.89749626,32.49504859,82.83014448,8.540017345,478.52981330000006,185.6613881,78.9533732,10864.99583,1319.696074,266.0218615,6.196677987,15.91122492,102.736641,6.743525377,71.59892393,31.66010204,52.77723995,18.45158699,45.577314,43.42027626,22.14048622,33.22828665,6484.7264399999995,13.95114861,1360.0933890000001,31.2388838,350.75163050000003,11953.53743,34.73266003,49.61997145,45.94159373,850.5793382000002,12.00564493,32.210295699999996,34.43054232,7.433857327999999,194.22687109999998,19.36607927,25.90426959,74.2805195,126.7839226,18.76718028,47.12128575,2832.106887,53.53939755,15.54057522,852.9084011,20.99159666,11.78241199,8.206420043,84.02513207,89.90397505,37.0881911,105.06242649999999,22.45410012,625.050524,89.73556635,11.82692404,891.2275374,665.5249766,56.10066628,19.87672273,358.2197325,15.07732934,472.5502695,27.49036201,58.12617219,98.04961089,76.48420829999999,33.57845626,46.47590329,7.452301277999999,80.492307,3218.583094,224.72097830000004,0
40,45.30523947,37.42470398,16.4072438,39.02062552,37.11269851,113.6214965,132.40391770000002,20.80192304,17.82434306,73.87436913,114.40172530000001,36.80969779,240.46581459999996,15.71430977,389.2790785,221.97693999999998,386.5100186,31.36398566,50.05471265,32.95821034,40.3855701,193.4013426,40.30114716,29.05907751,52.35930346,20.14898137,31.82683961,58.73322694,11.78550767,359.66750210000004,144.70630769999997,71.41058343,11940.78447,978.9823231,204.1092847,6.778838029,16.2147514,117.61082150000001,6.157108535,59.88525832,29.66422116,72.23068765,17.69768805,61.20798629,49.207045799999996,42.41745035,46.05634438,5623.294931,17.81023935,1268.203018,32.39236726,441.6237652,13440.69389,24.32168034,49.38527368,59.20704721,1161.730731,12.08139381,36.23992338,27.46598259,6.6706530189999995,212.9937076,23.93969721,30.00223349,59.29444306,136.0804494,25.11804021,54.3461903,2894.162074,69.32842112,13.16573354,1045.603384,24.56754852,16.2224296,7.463136122000001,78.08551253,76.38899998,40.63221196,86.18130264,19.92207479,453.59125,111.92131440000001,13.93203406,794.1440986,578.5793408,37.90071079,14.98773012,198.44439440000002,14.08841103,434.48724050000004,23.15607774,67.70249047,85.84522596,98.20393984,21.23280399,69.1501272,7.913023271,56.95718735,4272.574699,149.53651440000002,0
41,38.80998579999999,48.21726784,18.52786832,19.98028144,38.379526299999995,130.8597854,47.95026888,20.40189138,17.44816001,63.37087365,126.73410449999999,31.98882287,153.366226,18.69089826,478.33515,286.735754,666.8613382,28.02584564,50.64717867,35.00938953,37.65963207,223.605521,41.51650233,60.9023081,44.81780227,21.35981135,30.39196393,53.36185817,12.53693692,467.2578204,165.84537849999998,77.27795438,9930.426736,997.6977426000001,219.70166609999998,7.928016692000001,14.810998499999998,93.66895078,6.477952996,95.68421247,26.88784079,59.59362078,15.18050627,54.86860532,39.18786309,21.46178252,33.76603793,5898.9399189999995,12.44507483,678.4233427999999,35.19144869,306.12456319999995,11101.75392,39.05991758,45.27660881,55.99177459,1190.556193,14.44894248,38.62639146,34.30683191,5.971225283,186.7140911,23.27385035,23.97535048,39.40880232,89.92254735,21.34919845,38.27071634,2539.1677600000003,61.29901557,13.9358201,327.823621,22.24254552,10.80659412,8.52377198,77.07798759,68.60167990000001,37.18062199,81.51411538,16.6271385,577.7085355,92.42107723,13.82440995,669.809487,431.2892659,56.45326041,19.32846281,359.0781358,15.92981934,191.4195006,43.0513329,69.05782540000001,69.96099972,70.24657594,27.28036421,70.53160673,8.785071328999999,53.067217500000005,3109.743775,258.5757193,0
42,43.77374767,57.87919695,13.41227441,11.32991396,44.99088996,143.6960904,297.98626,18.74111651,23.28972985,89.64330907,77.7356245,28.83024117,151.5028371,20.79053531,608.5483157000001,250.12058739999998,371.8159888,53.90275101,71.18838662,31.92859137,37.92199609,217.08045090000002,32.99709242,74.37129559999998,46.55437991,23.42571212,27.48761824,62.74279965,10.18895367,467.4956076,119.48461029999999,82.91395312,12893.71161,835.845219,105.4923813,9.061148981,20.90012984,127.15487809999999,7.143019204,84.74662444,31.18218243,79.16500935,23.33987614,47.93398571,53.33767375,23.22874008,41.61627694,5133.439262,19.57281016,1239.4978039999999,31.24670156,215.135083,13864.71173,30.01352783,60.55986147,57.85505047,1505.263144,13.279666399999998,39.68723091,39.82498739,6.521717728,250.4717353,27.92147014,36.84132388,50.00592018,138.02090619999998,33.36630441,45.95031989,3306.181016,102.8948525,15.09069139,328.09459110000006,27.91547114,15.59223679,7.41957217,84.49663597,46.07355454,33.32821162,88.36805345,29.51398863,492.80053089999996,63.22674305,17.94055977,751.4144242000001,451.63860520000003,34.5419111,17.78772376,511.82790660000006,14.10307643,304.6911952,27.7934881,65.8981473,96.38014056,75.29019027,27.35961455,43.33257305,8.572880302,54.19301471,2752.639568,173.6010664,0
43,38.09220772,51.55223248,16.86345217,13.41164225,31.87976302,177.6785852,77.32955469,18.11938395,20.33420948,78.24615744,78.80416627,42.43085957,199.4838304,14.78020116,588.4120576,349.4174867,602.5816792,25.25844641,42.42888909,37.83682165,33.48901412,176.278046,30.5939186,121.52783670000001,71.80916093,16.75576906,23.04822908,66.96985782,8.939393785,486.0971954,169.3013891,90.11347821,11891.80425,1135.836923,127.937643,7.122215063,14.83699478,126.58248629999999,6.993167205,70.59431001,23.62831753,58.19373745,17.44589855,68.16895679,47.2680027,18.48868869,29.88654043,5664.056729999999,15.20166034,1245.889151,24.54309013,359.01342919999996,12814.50384,27.93773197,43.19813132,57.04909123,1397.381277,10.77794332,21.78931594,40.53915184,6.691580479,206.0096346,17.77902125,28.54832111,50.00293938,70.03037948,22.76656926,75.85145764,3181.1440789999997,61.03229771,13.4987976,1055.9384300000002,14.64179982,9.489604756,8.534543572999999,62.35243515,108.4112752,27.99375279,86.07497788,18.78442435,498.64041210000005,83.84123133,10.95595242,642.3380726,579.6028987999999,36.74013443,20.63447747,396.3837474,15.05636915,370.9564461,28.56964095,67.73408024,78.27186958,84.80227127,19.732037100000003,60.36176139,8.036464762,53.18645588,3170.160131,192.795825,0
44,41.29181703,37.0653698,12.9672801,34.85969399,26.64577704,169.02548769999999,239.2673944,19.02854043,15.07014089,70.84263651,93.25473016,35.33818405,210.3835363,14.80426541,504.7730233,330.2587557,513.9292661999999,29.94310652,51.66745797,28.47375782,39.4069995,191.0276945,24.81418214,54.89805,39.89884283,19.86753526,31.04831349,58.79196122,11.32928571,393.89874219999996,125.35311180000001,68.09023466,11266.72035,862.9546891000001,133.31571110000002,5.6414381879999995,15.14992766,123.26282920000001,6.438149152,53.61798137,26.48919324,72.42907272,15.98912406,40.35199229,48.745258899999996,25.288069500000002,28.06134004,4670.851943,16.34046349,1051.6216259999999,23.19189819,338.819477,12527.6657,24.34981658,37.98797752,62.18005553,1508.867074,10.87104708,37.35638639,24.84247486,6.437577967,171.7553229,18.49054701,31.72391681,42.05810665,92.04286592,22.10068223,41.29181703,2467.783301,64.53290205,13.36198093,283.86870530000004,15.83538458,11.73133262,8.193506494,64.36462093,62.86272906,27.51497285,82.59783145,17.30155737,395.89828289999997,91.11211538,14.98916383,664.9836227000001,466.1727938,51.42182827,13.42342576,344.7146971,12.26100217,263.1088562,26.87673529,68.74095549,75.76344357,61.22754787,21.43053557,59.80395534,7.390218397999999,44.25231424,2247.1800399999997,183.85084540000003,0
45,42.0200799,37.88765647,15.85006663,28.60384132,40.90153267,120.9604834,58.634830099999995,21.0229322,21.05653288,78.23287073,80.81426114,32.03257785,297.6999151,17.30284061,405.99298789999995,213.92258590000003,539.1380791,37.83868377,46.28134864,34.2062489,46.42419536,182.71585280000002,33.69589638,47.71820931,50.90808881,25.28368779,29.91559806,59.171148800000005,12.03310453,364.8741159,179.42038469999997,70.51156518,12399.72066,1029.251617,173.9441079,6.204482999,17.50263222,84.88760461,5.395759328,56.87292108,25.65190386,64.9406086,16.00604539,41.91869794,59.79893974,24.02102819,39.95275266,5770.457542,18.19940021,1970.2049530000002,28.35440544,408.1868796,13334.07383,26.88152351,47.71632403,69.33606226,1148.0740640000001,13.30634094,34.39197353,28.98922782,7.667562387,258.4631867,22.09553564,33.31416896,62.98860695,125.10338359999999,24.4225172,56.05705313,2344.118845,73.03367892,13.00157053,1542.516279,18.36013803,11.86423357,7.839474771,62.78713161,59.14547941,32.65570161,127.25239509999999,18.47067904,410.3365912,90.92650531,12.82907279,1032.3239119999998,572.6024369,42.9961626,13.78002882,277.21355639999996,14.61528442,413.84536810000003,28.15476102,66.60123386,99.39304514,88.22300522,23.25948099,58.93210934,9.046627068,75.18166703,2843.101718,245.04331859999996,0
46,45.52714229,41.73682642,13.91662044,32.53381271,32.16854994,137.8954458,78.78608817,22.09711319,20.15025233,69.96235755,181.0640099,30.845155199999997,236.81423590000003,19.71009739,341.08890089999994,281.7613663,690.8204592999999,29.22173635,46.34234038,26.53485941,33.59715114,276.6820039,30.83382575,53.55558025,34.64105588,16.78522534,29.00663428,54.21424237,13.61147022,433.37796749999995,227.0085774,65.21125139,10729.68424,1110.6973189999999,167.6377206,9.75101906,12.99341723,127.66365079999998,6.896617719,79.32919478,21.91150994,44.13116721,14.78184043,53.20537152,35.87097365,31.24425424,34.78537576,6185.180577,16.59836232,1688.117957,28.5280652,326.0440315,12103.69569,31.52033581,48.72269398,47.07375389,938.8396746,10.23961097,28.2927597,30.57041008,6.063353771,203.6196524,19.47045914,28.84225381,40.24487028,64.35328993,22.63814749,146.6484487,2973.8785190000003,65.2264407,13.07696642,579.1832218999999,16.02217388,10.68338553,9.968552286,52.52407701,84.42386655,33.13768697,85.23948668,23.92475092,662.5157767000001,88.65696068,17.6757313,1124.868,714.427597,99.25170632,14.37938432,354.3821186,14.30364568,444.25493739999996,21.38281666,53.42118228,59.34197345,77.15463912,20.99508902,69.54341458,8.79294229,32.11755134,3756.3089189999996,251.2799934,0
47,36.44335814,36.44323184,15.009864000000002,23.65607799,43.70126087,156.3239482,46.85480175,19.35027279,14.0465702,74.20574606,96.4438942,34.63675812,285.6449076,15.42737821,391.4146651,239.4057512,585.2815538,35.64283038,46.70101498,38.66043593,38.57405745,242.506398,28.46347696,32.53009206,47.67473453,21.49589091,30.43182606,71.33919346,9.531392488,351.80983389999994,179.767075,76.21832509,11327.64235,1096.097182,172.14029069999998,6.909795433999999,20.26465909,103.3668662,5.627351184,68.45395538,22.890959,52.13509674,19.15770715,44.9651071,43.414468,29.30303111,32.31506526,5458.163893,15.71299185,1542.815682,28.99007177,427.00406680000003,12454.3318,25.99110382,46.06688045,54.32472270000001,1472.375568,11.97301843,33.00887352,46.38222101,5.351780701,220.9202722,27.17597705,30.22463475,54.31689102,80.08704589,28.1676246,67.69976872,2219.0246829999996,66.98675682,15.32300131,434.66134789999995,19.45119654,12.19050511,7.591879007,61.21116834,79.25576641,27.13569586,101.9668931,19.02124799,490.2208378,111.66428390000002,12.21973421,988.7308245999999,589.0854052,44.11636442,19.92148101,214.961279,15.26378658,626.485366,23.96780689,59.46620071,82.28993054,83.61941238,28.29201449,80.20620793,7.789582468,64.31369172,2919.58986,215.87030640000003,0
48,36.60576577,41.14037388,15.62474782,32.40741404,30.75399657,153.8082416,340.01203439999995,18.14043316,15.85549486,64.62430702,131.15709109999997,39.87467901,260.02778880000005,17.14857747,411.67327939999996,168.4004286,511.05792139999994,27.15383382,53.55520903,28.89598212,37.47371233,244.3933128,31.24587854,53.38309329,44.10052728,20.75252532,27.78969316,55.73698271,13.37910774,340.6553372,168.96726950000001,73.99490343,12578.04429,913.6399972000002,156.3031453,8.692691832000001,12.31913454,121.125348,6.047064637,52.55077006,24.16421127,52.84481427,12.8024942,53.00090173,41.62132534,36.34933335,31.125648699999996,5919.050294,13.97656568,1735.6856870000001,27.58329689,364.1941655,13290.06002,20.34149769,47.2698375,52.22888501,1156.259898,11.0412224,22.87543067,26.91271435,6.91175941,200.9712053,24.10637806,27.92257332,49.78295629,97.74005423,23.12173896,72.09898278,3092.590288,63.16423507,13.36611234,465.84816490000003,15.55909238,10.85091652,8.771776175,57.09145795,55.64742402,32.52197574,97.38218729,23.98583901,408.3504479,85.56411725,12.68057271,1174.784157,700.9141795,57.94037031,10.22789961,380.8623849,13.70399856,421.06991789999995,22.64481739,60.47529514,72.80284882,63.48549055,20.53946929,73.10772739,8.298358587000001,58.69960947,2966.816536,210.1255812,0
49,29.302076500000002,39.13655872,15.03386449,27.93054849,39.36735829,159.1908936,60.65186068,20.0055169,19.71183254,79.59925373,93.24031672,36.3811439,174.9097619,17.49699179,418.5661983,207.3051289,598.4819805,37.10629365,48.84269835,33.38571424,40.15570323,197.00261909999998,28.52333957,40.34902759,46.70004387,20.47643989,29.05670083,79.59467442,10.95460075,446.65837410000006,169.47785919999998,69.02394371,11979.49939,1369.971343,229.040196,6.234790137999999,15.15826785,115.41524579999998,6.755450586,64.04628569,22.66721122,50.50666929,12.92904671,52.14413185,39.98408588,26.38472424,25.29895695,7067.577094,11.93959504,1428.148218,33.70930552,423.7098919,12886.29583,33.77903011,34.89319986,45.15437901,1047.816231,16.40457144,31.85694461,33.79216783,6.921429346,257.9191349,21.7757273,32.34498189,52.68418331,85.4418512,26.54354212,33.04089817,2630.825785,64.83230674,11.97791588,719.8452581,22.29535089,10.59760239,7.962348404,60.67965593,75.70979202,35.72856337,107.9272979,18.19617109,538.6024567000001,95.39356209,15.04143181,779.4588227,460.169642,42.7771956,15.49023365,249.1806102,14.70360489,404.9244647,22.48423666,60.01973317,66.87773119,92.36196746,22.48244447,62.34011884,7.434748808999999,57.57222244,3462.1439609999998,196.9287584,0
50,46.36952362,37.31580748,15.89004164,22.96476316,32.93569298,140.4284075,116.814617,15.89683881,16.25990587,69.52909952,86.02588954,39.86254732,174.78347730000002,16.83577233,284.7799961,193.11989680000002,373.1632234,28.90810231,47.995658299999995,34.45938384,38.95166249,161.4061791,28.70364406,48.84381558,47.77182211,22.00535895,29.28104221,51.48277807,12.82961524,329.9050382,138.4511282,74.06330374,12256.33487,1034.91029,113.25830230000001,7.491398151,17.02763305,98.56202554,6.400696933,56.02986067,23.0977113,70.14444739,14.84645928,48.36417888,42.08796937,22.87225968,34.86530023,5253.1971,17.01808738,1131.805235,29.01837848,325.0914944,13124.81985,23.34602458,38.44158722,46.82551641,1923.2358789999998,11.27207335,26.09819273,28.08912931,5.927139447,192.3741311,20.402202499999998,25.15632022,50.56145236,110.57496689999999,23.35332391,32.92660817,2597.053466,68.71799318,13.55983765,414.3784022,19.52784711,11.37117159,7.518406916,56.14046078,43.65436467,28.45895929,79.60162625,17.81023935,332.36461860000003,86.63817809999999,12.10024203,701.6817356,406.0779835,36.85289371,14.62899748,185.88067769999998,12.84232047,297.9327688,24.585145699999998,53.125072499999995,90.20959584,75.61219337,19.81663364,75.2970271,7.39939338,54.45505222,3295.7703420000003,132.2822794,0
51,47.91840558,40.57918542,15.01091484,28.50246916,38.29932339,133.6267471,115.91881969999999,18.28651182,17.65638392,75.77389482,100.1198344,42.43712454,206.5899124,18.13111823,570.6320622000001,311.33241860000004,410.8577015,44.35718786,53.80797095,24.97898586,41.20084439,214.64057290000002,29.34897065,55.60335385,42.15459519,24.58403805,29.54753759,53.83565233,12.51472774,362.5891639,154.7545482,66.53769573,11952.29466,776.06033,113.03721370000001,6.845713902000001,16.45118954,102.3262869,6.706109313,54.60639458,24.31771891,53.49039677,15.56482013,44.61453815,48.71465691,30.26526336,34.18287886,4700.798092,15.67750419,1492.6084050000002,29.57704465,329.0718938,12939.10313,26.26884748,51.66942773,65.67065775,1709.086854,15.71715293,33.18920116,29.47870003,6.0853742870000005,216.9235687,22.37655443,34.53791291,46.67671093,96.36684716,29.93378899,47.08918996,3210.8287379999997,81.53756679,15.42162621,355.0526095,19.86819629,10.72767849,9.163946271,60.20435726,54.71099923,32.85996412,89.94455237,26.47516921,403.8640724,68.15780643,14.31126207,853.4264417000002,628.5753993,42.09345428,15.86212333,397.4743631,14.85980213,324.3941517,24.202211899999998,70.18204105,80.07455664,76.60103605,16.87780049,77.11940416,8.57655341,63.47176254,2304.071864,186.998385,0
52,40.65759575,44.77138365,9.330820829,33.5825296,31.69053257,92.28818138,103.0345229,14.30199005,16.41489936,71.35032025,125.73443449999999,41.61711349,201.6237809,15.37542091,426.1220806,247.7205939,610.7143777000001,33.78282337,49.78495773,24.33596368,30.05114383,261.9006809,27.42067157,53.72579423,31.116631800000004,23.18939056,26.71012829,57.93149536,11.60256601,436.6849499,180.888891,67.85917569,10517.83391,973.9433167000001,160.74142869999997,9.89261547,13.66625456,116.3389195,7.116707787,55.28710022,27.31131738,58.99774876,12.85895055,58.38103975,32.16397927,24.13597162,34.07207723,6056.170051,13.39600579,1207.8704400000001,25.36383515,347.2408816,12051.79151,25.46893979,36.20033141,63.1901156,1256.495684,14.48922977,28.63709013,32.03368804,6.602516492,187.08693459999998,19.79490173,27.69400883,29.90481733,73.29404084,32.57070404,60.08899968,3128.531685,74.85968124,11.92591455,442.1135069,17.21385122,10.74355091,9.530963065,52.78232515,71.30641659,34.93763385,85.78996512,32.65029225,522.3833123,89.71914706,13.84710999,823.1976195,663.8737051,46.20884102,13.01689997,445.9573712,11.87810676,394.792015,22.7038963,68.47094411,67.17744404,83.89570213,14.09827747,69.70349061,7.807036421,34.38019923,2898.1368399999997,208.892227,0
53,26.04439465,42.80344469,13.03836443,28.96171238,39.593919899999996,132.8805371,40.65765211,18.52449104,20.33702859,66.52602829,104.2097894,32.20163419,224.1644981,19.96914973,436.49036550000005,240.8105853,780.2415405,27.64226635,44.70669526,31.52396283,32.86258356,322.6143944,29.07840032,44.31831115,42.32775303,17.84711531,23.38635313,64.12873305,11.99911418,393.77453330000003,201.9927917,75.12785464,10502.89919,1310.444011,181.8535148,7.343638286,14.59567473,177.5730706,6.775169312,65.32426129,25.73839166,48.15891553,14.25937655,55.56286168,39.971893200000004,24.005432100000004,30.36290661,6101.592009,17.28519531,1250.526574,32.75792342,346.179144,11760.15944,31.48611822,41.32417178,44.33769915,1006.5352619999999,13.21668077,20.89855083,32.9164307,5.275339709,233.1945077,20.90434595,24.44580485,45.80299397,74.23620213,28.71721623,78.28076773,2459.739809,55.94285588,13.93653493,756.6015911000001,15.188715900000002,10.09162082,9.698562971,60.24430658,97.40223691,30.98379594,107.15898419999999,17.52902685,550.9703984,132.63943899999998,10.49800293,843.3969534,620.6275801,50.01475964,15.31861543,317.78671410000004,15.03133248,473.79264739999996,26.83336351,55.99383158,65.55182312,87.37768632,24.56994972,67.45413597,9.601448027,38.68520463,3243.554579,272.0939371,0
54,43.84298133,39.07445917,13.91186565,13.25282486,36.84727436,149.9990964,138.7406751,19.07252568,18.84423077,81.10882559,85.09886588,32.56431558,130.7028691,16.87620953,496.5151745,207.9000075,447.3226499,40.94124303,64.46454489,33.22252912,46.86558545,164.31712109999998,31.73363759,74.66804226,54.6944674,18.39552569,31.21275938,65.08399931,9.168883076,502.14527549999997,140.5892038,85.31934589,12178.0034,877.0759697999999,125.31019640000001,8.280512143,18.07540415,101.12886280000001,6.0291014270000005,58.15772781,25.3276444,65.5910925,17.02176814,57.28096927,55.16399362,16.87180008,41.50024648,5145.159193,13.70723807,1322.15903,32.30160621,301.8541865,13548.07258,28.82168945,55.31423893,49.83584896,1652.666603,10.55570476,34.09556058,31.08474847,6.609829233999999,235.9100386,22.70129982,27.73625307,50.15132805,125.35841210000001,30.45514356,28.88576905,3006.376543,93.26429726,14.13118945,363.2651106,21.531904100000002,13.97685631,7.660242159,68.20133149,52.29615597,31.95947934,107.0278913,18.39553844,354.9645153,71.69308159,12.71084468,793.3617319,344.2054189,37.47516694,17.24581017,396.17910980000005,13.60277415,292.849171,22.42851194,64.1922845,71.1555804,80.15402149,25.73018634,52.2384795,10.48957994,75.60391299,2721.299444,201.8016276,0
55,28.42946412,46.25873791,10.34942708,41.63462717,34.91896759,101.49367409999999,294.3996202,16.51914371,15.47594927,67.35349946,151.175653,53.02390435,296.11792210000004,17.91846316,456.0183282,200.2106627,549.2986744,29.00667449,52.21031653,22.26662504,22.59475487,274.4322081,28.10860596,53.59888188,28.09467878,16.898180399999998,31.17792479,57.06965751,16.63963636,369.8947464,216.5963318,67.70173963,10098.96623,918.903785,145.9262888,8.944494808,14.54974537,149.7609831,6.095675061000001,59.44773755,23.47224614,60.78207408,14.53338643,50.75703885,33.74116776,27.86321832,22.91952119,5416.855911,12.90737749,1574.938742,23.01328454,347.1997262,11199.37033,25.82223552,36.09036928,55.98381899,1071.844572,13.02934812,28.46292454,27.93701547,5.634056377,212.8123403,20.14958192,24.36107682,32.01919207,65.18802222,22.13398021,91.13043191,2944.771547,62.86874243,14.01493356,512.3656686,19.22641667,10.71838026,9.255782736,45.53149736,54.19478023,28.13868493,83.98792381,23.69127603,436.8968821,76.55719148,10.28087392,890.810035,811.2793743,42.54907903,12.08420786,284.35551989999993,12.40676428,522.3912783,21.1068298,59.56855261,58.67841513,79.31632891,21.23008143,63.15048899,7.3835519,31.18488427,3148.720532,241.74512719999998,0
56,35.25026016,51.21189361,13.87040492,38.00304199,29.2945016,112.8806977,124.3284797,25.36144426,16.09334147,75.79863694,107.83748909999998,26.80523727,172.40920590000002,29.38371697,294.7880026,298.50266469999997,778.5031141,24.11458371,50.0776862,30.82446607,39.67356125,213.4808721,35.32985688,72.32652838,34.28455758,13.41123322,30.84620284,59.56145119,8.336241079,443.7459063,150.51077890000002,80.10953145,9239.826202,1172.961544,206.2731169,9.60162772,17.9325407,98.27400863,8.833425457999999,55.52797964,21.71683567,53.45148038,14.83142178,28.2183749,65.11053104,32.66652303,37.33226147,6962.646196,17.11329905,1166.48335,23.98204865,239.1738747,10691.89534,23.16797427,42.51900703,54.52239381,795.2474332,15.96491537,31.95602372,33.93739678,6.6556427629999995,249.70017119999997,23.54415435,26.26256641,26.99561165,70.81244376,31.02546655,52.49601478,2622.141818,63.13075064,15.1840948,785.3445889,18.82515711,8.718560773,11.51456496,69.60847195,115.67401470000001,36.73914125,106.0049629,21.5038787,716.9357382000001,80.90780624,12.77523567,658.0489067000001,484.983885,63.90739606,9.819632278,348.0676684,16.30923265,160.4048552,29.78553567,64.36024889,95.20655488,73.70190477,14.81250771,68.58432596,9.610616635,36.33867724,3653.9216909999996,251.27685830000001,0
57,43.68699595,40.66421898,16.00259535,44.35927865,30.22356631,126.01494209999998,144.3656799,16.59345037,19.90392432,60.32942805,124.2903088,35.86764205,317.9182442,13.92830698,362.24676610000006,214.6259932,590.8225171,34.21359978,49.96382423,28.81733465,41.54330241,202.3654236,30.61279784,38.89635336,41.93040907,22.54099039,34.57592637,53.15033943,16.33563917,320.54186830000003,185.8707571,76.90801223,11063.88158,1096.2415449999999,212.34480449999998,12.0234582,12.33760964,97.72196713,5.839881116,59.66417381,25.40881168,62.14334523,13.88746143,53.30223048,37.4463968,59.61779036,33.97595034,6859.606008,14.02898764,1923.662513,22.83888002,373.17900180000004,12441.04456,24.91825265,41.63032742,49.02636862,875.8627481000001,11.84140201,26.76895657,29.15018229,7.366033712,188.43824619999998,17.7281612,22.98844537,48.60295077,106.36480149999998,25.41853539,77.09631502,2341.2771350000003,62.3875392,12.82402288,1272.694113,16.48476025,9.768499685,7.824442705,59.67670601,64.73158838,31.31408893,101.3707767,20.99328456,567.2288101,144.651252,13.59513903,901.3252517999999,810.7346536,45.68485275,13.61082867,297.4309565,12.42474209,631.0480279,24.59931095,59.51362127,76.91265022,66.19347015,21.76818172,79.37715777,8.342079146,56.84442661,3986.95056,223.8002752,0
58,32.56278073,40.34413352,19.00630262,32.47010174,32.13870738,122.3851751,104.6959627,15.53450106,22.17621124,58.32307983,126.3988038,33.51121292,242.0125411,15.59909039,453.11109270000003,281.85121960000004,514.8570095,24.67670733,50.83196159,21.522056,32.53687976,244.8575719,17.24156706,50.68496676,24.60464848,12.54673431,22.74117669,55.30634126,13.529878699999998,373.7526505,186.64538149999998,67.3195207,12215.20115,1338.554347,163.8894299,12.51972528,12.84044236,120.9486621,7.121509143,44.60618933,22.70287341,51.66552409,10.14107017,56.20575684,26.73292881,39.65555309,35.136899799999995,5245.737861,10.04587275,1302.159087,25.39578211,336.0446208,13348.03728,23.33607463,40.21946539,75.92662629,1121.4580970000002,12.15371954,29.53070717,28.89454005,5.546355152,196.4732375,20.52720077,25.50879775,30.58450454,50.51101054,29.0300067,50.39001568,3211.118076,56.24433935,13.68302209,708.9853467,14.704104300000001,8.323867498,9.239065914,57.235764100000004,56.37352985,28.26510204,64.51666681,32.87094437,491.5754306,78.48118935,15.513572,991.4326772,650.8579957000001,42.21243068,11.45601991,354.902026,12.99804732,417.0059042,25.38999138,54.39601275,62.88129395,70.05960747,11.02956509,58.18575131,9.140309391,45.33976474,3111.0804780000003,234.7738639,0
