,235934_at,1552729_at,1558474_at,1556314_a_at,236807_at,234972_at,210387_at,207024_at,207790_at,217493_x_at,202254_at,34449_at,239843_at,1557483_at,46665_at,202481_at,216338_s_at,231497_at,214066_x_at,233846_at,1564887_at,218988_at,243097_x_at,233483_at,244667_at,208487_at,242303_at,229562_at,212839_s_at,40359_at,244268_x_at,220632_s_at,1553569_at,201489_at,206729_at,1561206_at,1560968_at,242760_x_at,1561365_at,1563946_at,237858_s_at,1554171_at,227779_at,228112_at,230530_at,203780_at,240113_at,221059_s_at,222020_s_at,202266_at,group
43,38.09220772,51.55223248,16.86345217,13.41164225,31.87976302,177.6785852,77.32955469,18.11938395,20.33420948,78.24615744,78.80416627,42.43085957,199.4838304,14.78020116,588.4120576,349.4174867,602.5816792,25.25844641,42.42888909,37.83682165,33.48901412,176.278046,30.5939186,121.52783670000001,71.80916093,16.75576906,23.04822908,66.96985782,8.939393785,486.0971954,169.3013891,90.11347821,11891.80425,1135.836923,127.937643,7.122215063,14.83699478,126.58248629999999,6.993167205,70.59431001,23.62831753,58.19373745,17.44589855,68.16895679,47.2680027,18.48868869,29.88654043,5664.056729999999,15.20166034,1245.889151,0
44,41.29181703,37.0653698,12.9672801,34.85969399,26.64577704,169.02548769999999,239.2673944,19.02854043,15.07014089,70.84263651,93.25473016,35.33818405,210.3835363,14.80426541,504.7730233,330.2587557,513.9292661999999,29.94310652,51.66745797,28.47375782,39.4069995,191.0276945,24.81418214,54.89805,39.89884283,19.86753526,31.04831349,58.79196122,11.32928571,393.89874219999996,125.35311180000001,68.09023466,11266.72035,862.9546891000001,133.31571110000002,5.6414381879999995,15.14992766,123.26282920000001,6.438149152,53.61798137,26.48919324,72.42907272,15.98912406,40.35199229,48.745258899999996,25.288069500000002,28.06134004,4670.851943,16.34046349,1051.6216259999999,0
45,42.0200799,37.88765647,15.85006663,28.60384132,40.90153267,120.9604834,58.634830099999995,21.0229322,21.05653288,78.23287073,80.81426114,32.03257785,297.6999151,17.30284061,405.99298789999995,213.92258590000003,539.1380791,37.83868377,46.28134864,34.2062489,46.42419536,182.71585280000002,33.69589638,47.71820931,50.90808881,25.28368779,29.91559806,59.171148800000005,12.03310453,364.8741159,179.42038469999997,70.51156518,12399.72066,1029.251617,173.9441079,6.204482999,17.50263222,84.88760461,5.395759328,56.87292108,25.65190386,64.9406086,16.00604539,41.91869794,59.79893974,24.02102819,39.95275266,5770.457542,18.19940021,1970.2049530000002,0
46,45.52714229,41.73682642,13.91662044,32.53381271,32.16854994,137.8954458,78.78608817,22.09711319,20.15025233,69.96235755,181.0640099,30.845155199999997,236.81423590000003,19.71009739,341.08890089999994,281.7613663,690.8204592999999,29.22173635,46.34234038,26.53485941,33.59715114,276.6820039,30.83382575,53.55558025,34.64105588,16.78522534,29.00663428,54.21424237,13.61147022,433.37796749999995,227.0085774,65.21125139,10729.68424,1110.6973189999999,167.6377206,9.75101906,12.99341723,127.66365079999998,6.896617719,79.32919478,21.91150994,44.13116721,14.78184043,53.20537152,35.87097365,31.24425424,34.78537576,6185.180577,16.59836232,1688.117957,0
47,36.44335814,36.44323184,15.009864000000002,23.65607799,43.70126087,156.3239482,46.85480175,19.35027279,14.0465702,74.20574606,96.4438942,34.63675812,285.6449076,15.42737821,391.4146651,239.4057512,585.2815538,35.64283038,46.70101498,38.66043593,38.57405745,242.506398,28.46347696,32.53009206,47.67473453,21.49589091,30.43182606,71.33919346,9.531392488,351.80983389999994,179.767075,76.21832509,11327.64235,1096.097182,172.14029069999998,6.909795433999999,20.26465909,103.3668662,5.627351184,68.45395538,22.890959,52.13509674,19.15770715,44.9651071,43.414468,29.30303111,32.31506526,5458.163893,15.71299185,1542.815682,0
48,36.60576577,41.14037388,15.62474782,32.40741404,30.75399657,153.8082416,340.01203439999995,18.14043316,15.85549486,64.62430702,131.15709109999997,39.87467901,260.02778880000005,17.14857747,411.67327939999996,168.4004286,511.05792139999994,27.15383382,53.55520903,28.89598212,37.47371233,244.3933128,31.24587854,53.38309329,44.10052728,20.75252532,27.78969316,55.73698271,13.37910774,340.6553372,168.96726950000001,73.99490343,12578.04429,913.6399972000002,156.3031453,8.692691832000001,12.31913454,121.125348,6.047064637,52.55077006,24.16421127,52.84481427,12.8024942,53.00090173,41.62132534,36.34933335,31.125648699999996,5919.050294,13.97656568,1735.6856870000001,0
49,29.302076500000002,39.13655872,15.03386449,27.93054849,39.36735829,159.1908936,60.65186068,20.0055169,19.71183254,79.59925373,93.24031672,36.3811439,174.9097619,17.49699179,418.5661983,207.3051289,598.4819805,37.10629365,48.84269835,33.38571424,40.15570323,197.00261909999998,28.52333957,40.34902759,46.70004387,20.47643989,29.05670083,79.59467442,10.95460075,446.65837410000006,169.47785919999998,69.02394371,11979.49939,1369.971343,229.040196,6.234790137999999,15.15826785,115.41524579999998,6.755450586,64.04628569,22.66721122,50.50666929,12.92904671,52.14413185,39.98408588,26.38472424,25.29895695,7067.577094,11.93959504,1428.148218,0
50,46.36952362,37.31580748,15.89004164,22.96476316,32.93569298,140.4284075,116.814617,15.89683881,16.25990587,69.52909952,86.02588954,39.86254732,174.78347730000002,16.83577233,284.7799961,193.11989680000002,373.1632234,28.90810231,47.995658299999995,34.45938384,38.95166249,161.4061791,28.70364406,48.84381558,47.77182211,22.00535895,29.28104221,51.48277807,12.82961524,329.9050382,138.4511282,74.06330374,12256.33487,1034.91029,113.25830230000001,7.491398151,17.02763305,98.56202554,6.400696933,56.02986067,23.0977113,70.14444739,14.84645928,48.36417888,42.08796937,22.87225968,34.86530023,5253.1971,17.01808738,1131.805235,0
51,47.91840558,40.57918542,15.01091484,28.50246916,38.29932339,133.6267471,115.91881969999999,18.28651182,17.65638392,75.77389482,100.1198344,42.43712454,206.5899124,18.13111823,570.6320622000001,311.33241860000004,410.8577015,44.35718786,53.80797095,24.97898586,41.20084439,214.64057290000002,29.34897065,55.60335385,42.15459519,24.58403805,29.54753759,53.83565233,12.51472774,362.5891639,154.7545482,66.53769573,11952.29466,776.06033,113.03721370000001,6.845713902000001,16.45118954,102.3262869,6.706109313,54.60639458,24.31771891,53.49039677,15.56482013,44.61453815,48.71465691,30.26526336,34.18287886,4700.798092,15.67750419,1492.6084050000002,0
52,40.65759575,44.77138365,9.330820829,33.5825296,31.69053257,92.28818138,103.0345229,14.30199005,16.41489936,71.35032025,125.73443449999999,41.61711349,201.6237809,15.37542091,426.1220806,247.7205939,610.7143777000001,33.78282337,49.78495773,24.33596368,30.05114383,261.9006809,27.42067157,53.72579423,31.116631800000004,23.18939056,26.71012829,57.93149536,11.60256601,436.6849499,180.888891,67.85917569,10517.83391,973.9433167000001,160.74142869999997,9.89261547,13.66625456,116.3389195,7.116707787,55.28710022,27.31131738,58.99774876,12.85895055,58.38103975,32.16397927,24.13597162,34.07207723,6056.170051,13.39600579,1207.8704400000001,0
53,26.04439465,42.80344469,13.03836443,28.96171238,39.593919899999996,132.8805371,40.65765211,18.52449104,20.33702859,66.52602829,104.2097894,32.20163419,224.1644981,19.96914973,436.49036550000005,240.8105853,780.2415405,27.64226635,44.70669526,31.52396283,32.86258356,322.6143944,29.07840032,44.31831115,42.32775303,17.84711531,23.38635313,64.12873305,11.99911418,393.77453330000003,201.9927917,75.12785464,10502.89919,1310.444011,181.8535148,7.343638286,14.59567473,177.5730706,6.775169312,65.32426129,25.73839166,48.15891553,14.25937655,55.56286168,39.971893200000004,24.005432100000004,30.36290661,6101.592009,17.28519531,1250.526574,0
54,43.84298133,39.07445917,13.91186565,13.25282486,36.84727436,149.9990964,138.7406751,19.07252568,18.84423077,81.10882559,85.09886588,32.56431558,130.7028691,16.87620953,496.5151745,207.9000075,447.3226499,40.94124303,64.46454489,33.22252912,46.86558545,164.31712109999998,31.73363759,74.66804226,54.6944674,18.39552569,31.21275938,65.08399931,9.168883076,502.14527549999997,140.5892038,85.31934589,12178.0034,877.0759697999999,125.31019640000001,8.280512143,18.07540415,101.12886280000001,6.0291014270000005,58.15772781,25.3276444,65.5910925,17.02176814,57.28096927,55.16399362,16.87180008,41.50024648,5145.159193,13.70723807,1322.15903,0
55,28.42946412,46.25873791,10.34942708,41.63462717,34.91896759,101.49367409999999,294.3996202,16.51914371,15.47594927,67.35349946,151.175653,53.02390435,296.11792210000004,17.91846316,456.0183282,200.2106627,549.2986744,29.00667449,52.21031653,22.26662504,22.59475487,274.4322081,28.10860596,53.59888188,28.09467878,16.898180399999998,31.17792479,57.06965751,16.63963636,369.8947464,216.5963318,67.70173963,10098.96623,918.903785,145.9262888,8.944494808,14.54974537,149.7609831,6.095675061000001,59.44773755,23.47224614,60.78207408,14.53338643,50.75703885,33.74116776,27.86321832,22.91952119,5416.855911,12.90737749,1574.938742,0
56,35.25026016,51.21189361,13.87040492,38.00304199,29.2945016,112.8806977,124.3284797,25.36144426,16.09334147,75.79863694,107.83748909999998,26.80523727,172.40920590000002,29.38371697,294.7880026,298.50266469999997,778.5031141,24.11458371,50.0776862,30.82446607,39.67356125,213.4808721,35.32985688,72.32652838,34.28455758,13.41123322,30.84620284,59.56145119,8.336241079,443.7459063,150.51077890000002,80.10953145,9239.826202,1172.961544,206.2731169,9.60162772,17.9325407,98.27400863,8.833425457999999,55.52797964,21.71683567,53.45148038,14.83142178,28.2183749,65.11053104,32.66652303,37.33226147,6962.646196,17.11329905,1166.48335,0
57,43.68699595,40.66421898,16.00259535,44.35927865,30.22356631,126.01494209999998,144.3656799,16.59345037,19.90392432,60.32942805,124.2903088,35.86764205,317.9182442,13.92830698,362.24676610000006,214.6259932,590.8225171,34.21359978,49.96382423,28.81733465,41.54330241,202.3654236,30.61279784,38.89635336,41.93040907,22.54099039,34.57592637,53.15033943,16.33563917,320.54186830000003,185.8707571,76.90801223,11063.88158,1096.2415449999999,212.34480449999998,12.0234582,12.33760964,97.72196713,5.839881116,59.66417381,25.40881168,62.14334523,13.88746143,53.30223048,37.4463968,59.61779036,33.97595034,6859.606008,14.02898764,1923.662513,0
58,32.56278073,40.34413352,19.00630262,32.47010174,32.13870738,122.3851751,104.6959627,15.53450106,22.17621124,58.32307983,126.3988038,33.51121292,242.0125411,15.59909039,453.11109270000003,281.85121960000004,514.8570095,24.67670733,50.83196159,21.522056,32.53687976,244.8575719,17.24156706,50.68496676,24.60464848,12.54673431,22.74117669,55.30634126,13.529878699999998,373.7526505,186.64538149999998,67.3195207,12215.20115,1338.554347,163.8894299,12.51972528,12.84044236,120.9486621,7.121509143,44.60618933,22.70287341,51.66552409,10.14107017,56.20575684,26.73292881,39.65555309,35.136899799999995,5245.737861,10.04587275,1302.159087,0
59,42.52779057,38.1440202,16.49632779,24.94439891,36.16544504,164.92256569999998,151.00808669999998,16.51708281,21.16258562,55.83667003,87.33632981,29.86537641,301.8039756,17.67426114,425.35157919999995,259.7759388,571.6926768999999,33.83545772,54.76445852,30.48327493,44.49727243,241.02633889999998,30.98714643,42.89762884,47.081096,20.55666039,28.59928155,56.02096772,10.95424388,326.9374876,187.5151045,72.19144618,12171.58981,1157.550966,197.3743904,7.248125824,15.60155582,142.0139655,5.360156041000001,45.32116369,28.83725626,59.75779458,14.90225758,48.60116529,46.00191453,33.47434683,34.42703428,5400.585092,15.34205677,1582.93906,0
60,44.18687504,67.55988653,13.81607582,23.62518956,36.72951651,130.38038229999998,349.439043,15.85760511,21.48451047,67.02748978,95.53483659999999,31.49358309,190.9063128,22.62636619,401.4751828,198.8486559,454.20664419999997,32.85183381,50.9172995,28.19807945,28.49551576,183.5075995,26.5752434,57.45067745,41.82225653,14.14259542,31.08612747,54.48412389999999,10.20364,381.1415285,167.09630249999998,71.99800369,10970.7155,1172.124417,159.3740575,9.392329359,13.39180945,111.98711979999999,6.627234642,66.55457795,28.19807945,70.98055747,18.91690286,57.8282284,38.38128211,21.34789625,32.54132297,5075.203656000001,13.21798171,1345.810904,0
61,34.02798929,59.06669561,13.06134897,35.04078038,32.70667056,136.9465394,348.31456710000003,21.38932426,22.51416395,70.95114198,124.17268159999999,47.82685432,242.3655773,19.1737949,438.4984704,215.7679838,807.6844758,27.43299059,59.07742337,28.04780566,37.92404642,261.8687325,27.47266573,53.33896775,35.26455672,17.01360547,30.02445181,57.2367956,15.38252039,416.9547461,267.27090780000003,71.92797086,10380.00847,1361.4988039999998,185.3807973,8.374818937999999,12.585782400000001,166.2101873,9.456727334,65.79002701,16.07583756,50.10997803,13.37347052,50.06102759,35.85911555,34.8041636,38.44822257,6579.07936,15.64446047,1374.422649,0
62,30.79330899,67.36405129,10.667727699999999,17.17504531,27.3615869,144.9988854,166.5417409,20.06211776,20.8931773,65.00600096,100.2688729,37.59156309,157.77283319999998,18.41485331,474.68643089999995,311.79586820000003,659.6061317000001,31.96415388,52.66669414,26.51108848,32.41363692,228.80995319999997,26.72360992,63.01087768,37.82704043,18.90815905,28.71918692,63.66546071,11.99183888,516.6029244,142.18475719999998,91.38921403,9217.117966,1180.03996,162.80204369999998,7.491657787,15.62799723,132.1470125,6.644713518,59.84587895,34.26163275,51.56727839,13.19277362,53.13567873,37.76691404,22.61167561,27.40039907,6013.003154,13.82437162,854.069107,0
63,47.05170183,42.96648938,15.6874831,33.07474205,34.76199558,143.4361639,159.0121285,18.48006595,17.03362985,82.02904913,99.22556727,37.46303821,270.33340760000004,16.62500651,341.5578169,233.1259833,670.9167722999999,34.50592015,49.9892508,31.07785442,51.48060132,271.1506841,32.13369548,54.94011404,47.65547283,24.90965267,32.22530259,54.34460819,13.21625021,351.7854492,228.3764376,84.48650421,11995.28654,1048.717219,197.18377009999998,6.388485694,16.6689578,110.106971,5.896557774,53.40855697,23.10100962,70.40539118,15.07298243,49.39595499,62.19423703,37.19516004,29.06487905,6633.571004,17.82214402,1633.929476,0
64,50.5741408,45.22125106,16.62167653,29.48842778,33.28074906,123.82570290000001,63.41380324,16.10050461,18.7484575,82.35635076,95.96390763,31.96388802,220.38679900000002,17.65590663,401.40895730000005,226.27117510000002,490.4580723,30.69285619,58.52101959,26.21587874,46.05366286,175.0657438,30.63612659,56.75068889,49.220929600000005,28.54337449,34.81960665,51.912461799999996,11.33641836,398.28490710000005,181.5411763,82.81556274,12446.90991,853.0976032,188.8953006,7.681899023,15.99834762,105.16843850000001,6.331617047000001,65.97319183,23.48847266,72.73631843,16.98386613,56.66244694,59.42808552,21.7095663,38.01787526,5660.014368,15.70517376,1523.253141,0
65,33.86509177,68.58760623,23.35576832,31.16029529,28.85797175,145.8548955,131.7645072,18.74315611,24.95911716,48.45222457,161.3250878,30.12630851,185.6126208,17.3928446,291.0828437,204.8438827,506.4110237,33.54344593,44.64327621,34.17404223,31.79903324,247.23805319999997,22.96428563,66.66959232,48.62097773,15.98706279,31.07328795,62.11091861,12.58180498,366.9307495,179.8176718,75.78891773,9763.008015,1347.9301289999999,212.8793205,6.32099643,12.12066543,128.9474113,7.233485569,77.37689865,25.64010029,64.33576204,15.41810978,73.46066241,43.08231891,31.96472994,37.99076874,7577.62484,16.89622445,1468.075043,1
66,39.25294519,46.17093361,13.01072093,42.83870609,34.74118357,123.3895153,60.19617864,20.70565591,19.99125308,67.17674559,116.3735192,28.48218655,173.55895569999998,16.87620953,509.991008,281.31408930000003,581.6106997,31.14474813,50.42439625,31.91504994,37.94071601,245.2370253,40.3664553,56.25767401,39.46322623,16.47490225,33.80210062,58.31996707,10.29960425,410.6988223,195.36578290000003,73.35803044,10591.50512,1300.003687,184.8534296,6.527569893,15.66329683,104.3086507,7.180772221000001,52.77471582,22.09771054,76.94235061,14.21980721,56.97341582,44.46961471,26.03140003,47.49820208,5028.596224,14.64295684,1382.620973,1
67,48.88788204,39.06408724,23.37001897,27.92087018,41.99565020000001,138.6104291,94.89077931,18.72713113,19.57739629,83.62659980000001,133.23395559999997,19.10653153,320.2547148,22.77877092,436.2051522,210.13912689999998,466.4688716,37.50575294,59.68502091,25.43254619,44.47155667,303.324874,38.09656455,55.20201406,58.29256582,25.18020285,31.27213906,53.65549412,12.97131645,389.27961810000005,230.59381380000002,85.06867039,11448.17492,885.6212322,124.5167486,8.135172853,19.0341996,85.79781487,6.777132604,60.72939114,29.54215163,69.97753788,16.33193697,40.84073712,43.13721105,38.57435156,29.37589699,4866.267795000001,12.857212599999999,1503.0736630000001,1
68,42.62774991,58.97325827,15.78691096,22.44885566,29.25448671,139.8814649,102.9459312,14.81972735,24.99919961,53.76233897,89.53302342,35.28008178,199.8738607,12.34578785,417.7841645,273.6940004,474.6380663,29.79146159,52.08600928,38.11832974,35.93351099,209.041562,31.07210336,53.59234354,43.57555095,18.01170688,33.42227422,64.54918612,10.830680599999999,386.9316682,158.6916051,80.78911379,9971.466628,1173.002197,142.7274483,7.253483406,15.69435681,107.21671289999999,7.130291213,68.15388534,32.40251746,63.19515281,16.09201408,56.89685484,43.74093032,20.82513582,27.200570399999997,4940.495408,16.16887055,1210.233744,1
69,43.99482719,64.76448536,16.23915884,20.43287065,34.05550215,170.1338029,74.47689387,18.4449887,24.1599908,73.46499065,153.93484180000002,33.35388711,294.25885089999997,16.56359583,501.47535810000005,273.9466213,538.3038748,33.52092372,51.2277989,35.90706927,37.94071601,235.72631319999996,30.47085338,53.64262753,43.87180017,22.28478288,26.93428756,69.86872944,12.28896066,413.37863030000005,203.9948612,81.88679967,11615.79277,1213.534997,121.20631019999999,6.813258761,15.68272113,91.9806189,7.58143529,56.15606731,21.46751061,62.80010212,13.56749997,46.82012886,53.79558982,25.65828787,35.48238302,4618.984533,19.36418665,1511.6830810000001,1
70,48.069503600000004,55.43118713,19.16093424,29.78027147,53.35656921,146.9931382,182.50738090000002,16.82943689,18.83647365,91.75920584,69.23424968,23.73333604,143.274197,20.52920707,671.6519444,321.3665587,343.382808,44.09364998,62.34102627,36.32623647,41.42204856,223.8755242,30.17146826,61.53362157,58.94939084,25.91168626,35.35229574,85.12860004,9.495302748,442.8185964,145.7205969,111.69671909999998,12683.80515,965.9113658,101.95169849999999,9.003238264,16.58664276,73.68821492,7.00334908,61.79083654,28.76740138,104.6744117,18.08571839,56.07967176,50.8204766,21.87311822,42.11986771,4749.269797,17.91755652,912.7772347000001,1
71,32.98762483,38.64540552,12.81552788,24.09592033,33.81304412,122.71824960000001,158.4079575,17.65867266,21.98849565,59.86247405,85.58814058,28.95398464,197.4522504,15.91172122,419.80455199999994,245.3024784,565.6433971,20.64361894,50.81790516,26.28013898,37.28025957,287.54640689999997,31.97483479,42.31792548,45.32009562,24.84188941,26.13771285,52.68162712,13.85966998,339.9116503,204.0473268,69.46796835,10171.67746,899.2902393999999,141.78931430000003,6.200660926,15.59063733,93.47845600000001,7.075391607,55.10418552,23.50133815,75.71671944,17.672472600000003,42.93409867,42.10355072,25.09235546,34.63222083,5353.141229999999,15.39488302,1034.422611,1
72,39.30325792,49.80007466,9.109898626,29.75280949,30.35255376,146.0075336,259.1419916,17.27655903,21.66885474,64.39800097,99.87689043,55.60454864,198.29177130000002,18.03684375,473.4410529,313.3015289,501.55322570000004,26.22667481,49.57617291,19.67777232,36.2959834,224.5381849,36.00172178,52.95195336,32.97288003,19.33303189,33.89858152,54.18501422,11.01169766,420.27854519999994,172.5112934,75.3302807,11824.32329,1185.5246949999998,103.5106212,6.916734119,12.22558843,127.5009335,8.565093527,55.41109608,21.20067068,45.2848006,14.83491751,50.05162486,43.25059275,21.2653545,32.36020854,4764.403878,14.48734178,1352.712939,1
73,39.22569217,40.84645587,15.33068229,36.87655549,35.95426469,133.4443118,262.5017081,17.74962943,20.33117937,70.30293427,81.95783673,36.01050684,185.7325677,17.84030036,426.8919063999999,261.33363340000005,485.6358109,28.84471292,50.095774,28.381993100000003,36.83519564,204.2542093,27.95003142,47.86214005,39.39012254,17.33222542,32.29399458,52.96652665,11.55953132,400.0456977,153.1343368,61.57876379,11547.71671,861.4373101,155.305165,6.849867112,14.62998109,88.66445818,6.420145529,60.03791622,23.36619635,63.91497133,17.88504694,52.64643733,50.89902091,20.74176847,26.11451491,5176.603125,19.38102544,1148.440183,1
74,42.65982079,44.32405599,18.51535107,18.14421833,52.91379548,98.57548511,176.9186097,21.97342721,21.13313654,80.12641365,162.1796507,34.99471128,252.31182290000004,22.5680678,422.50365159999996,161.6279621,571.1377761,47.62707356,52.370301299999994,33.09145909,46.3914489,234.17804269999996,39.79496494,36.109035999999996,65.06338603,25.60285872,34.97148128,72.99779597,13.74471417,308.4767614,207.69878980000001,66.862111,12006.43314,856.9326435,136.5547795,7.125054256,17.211644,84.28348128,7.706875045,69.34721309,28.60856046,72.0784459,16.07952629,45.38066987,39.37164264,52.27144004,33.26707228,5307.732690999999,12.18939824,1835.516032,1
75,46.78126602,41.66219657,15.58506212,15.48146399,33.13325419,114.00086809999999,52.76363305,16.27137201,14.81052627,74.69102543,113.48194720000001,50.082303,291.2004955,14.02471939,626.0247998,323.0153691,467.41265989999994,31.93228749,56.2840407,22.04011735,31.92693157,244.64652830000003,28.42067669,38.06351792,37.76440104,21.50996094,24.01575069,57.25869958,13.05883235,361.7426767,166.02722240000003,70.69905371,11197.81787,1055.1189960000002,150.7366056,6.4026804120000005,12.84522272,116.11809509999999,7.105710935,58.5035798,17.762244600000002,59.22773458,16.914703699999997,42.65556299,31.82593513,40.39119711,37.72262063,4640.356723,16.93394261,1359.1698119999999,1
76,42.59171743,61.38405298,16.25944378,14.36145485,38.48371046,177.2571485,474.9428125,24.32913294,23.308059600000004,91.86440125,95.69820769,20.51472628,164.6027924,18.37290693,480.3549353,254.06943199999998,534.1680956,36.40886848,69.87909408,33.99863688,52.23771912,157.2507404,42.26463249,62.64602214,62.77020433,25.67159447,32.84682454,67.5302035,9.031646375,458.3605278,161.962836,91.50096161,13916.89744,1100.184677,151.0154139,6.9222161920000005,18.46658256,109.5139619,6.944582675,74.01685853,27.22482745,82.51165424,19.71523497,71.94133368,53.39486133,27.13114445,46.49259347,6151.148115,17.2828232,1271.1248289999999,1
77,42.7470809,51.42917123,14.80502478,11.48472176,49.91858034,134.88564409999998,136.0615859,22.77684474,26.05374758,97.56690777,77.83299674,26.000185300000002,166.7229616,26.91221069,503.92212850000004,266.4632937,323.3233745,40.05101778,60.41998832,35.81854924,45.80569265,204.98989740000002,38.9262645,69.65239231,59.74110427,22.98726626,36.81094802,81.31755879,7.981290303,454.4708651,140.8830268,69.9164486,11903.76228,850.2374524,178.7708868,7.508605526,21.91732768,104.0577062,7.372617958999999,70.56847851,27.3511578,76.79811524,19.4461682,51.86045649,52.20550355,23.92645907,40.58112626,4813.164447,17.688808899999998,1190.217896,1
78,63.25589369,48.8213404,14.93598004,27.34721474,44.46619338,161.69295369999998,224.48729709999998,20.24969116,17.21444782,79.89116156,82.89246154,32.51611521,206.2155049,19.08621336,457.29679569999996,284.4071649,434.4700745,42.24582889,57.02750461,32.65316657,52.43982624,168.24175569999997,36.38628863,57.65808435,57.076184899999994,23.2460067,36.62566375,48.62256173,10.50019343,429.9875268,167.733146,79.65361868,13300.10486,1088.224124,137.2304666,5.321522267,19.41671183,105.3504744,6.916681382,61.38464865,27.53296356,51.71729809,19.41295724,41.67620477,55.05920981,26.90516035,40.37686517,4204.300286,14.94680267,1590.1311,1
79,38.4662957,48.13515397,16.6556644,27.73275429,35.20230518,183.3208411,357.9370316,23.940261399999997,19.26889586,63.59608278,107.36321729999999,31.33297822,212.0976756,16.60245865,456.44935949999996,258.9889976,579.9951394999999,31.04788307,50.22281538,40.71165597,35.24161172,237.0796463,27.51924529,50.22016975,39.62134637,18.16358406,32.25108965,55.44375254,13.95343096,449.5133025,155.97489199999998,81.48903268,10538.26687,1096.5379289999998,192.5248684,6.516304405,15.82815288,110.78348359999998,7.384002288,74.16717946,38.3491315,65.62597287,14.78557044,64.10215707,48.71087522,18.33639344,29.96243564,6152.427343,14.03648697,1310.798308,1
80,39.7531148,57.2314796,10.82419628,30.54886765,36.67911692,155.2649093,298.4395649,23.93443757,19.20895326,68.4281956,125.02449779999999,45.44485295,217.48709680000005,19.9345067,401.9981355,239.3304247,413.66698219999995,28.57552303,54.77994832,22.54092789,33.52503655,166.53342959999998,30.24970148,75.80651829,39.27155992,15.06521127,33.91952355,60.40863992,12.73297824,384.9232487,154.3561334,67.14718435,11745.98435,798.6756947,158.3416522,5.8104826229999995,16.81202964,141.5603084,6.447822371,60.93815856,22.75686627,61.61189482,15.77130351,53.12474109,40.216900700000004,28.98241682,36.59270091,4482.102728,12.44022781,1682.2308699999999,1
81,43.88235358,45.29258575,17.44687807,25.44778177,37.64908767,157.39893840000002,241.6337222,21.26936416,20.18538222,74.71903927,121.0083675,31.52592946,194.1749117,17.31803094,451.4264058,229.37097000000003,588.6380533,32.92517036,49.37729844,32.17271985,45.30344953,163.401566,33.95928079,64.3585983,58.56472298,30.09314534,27.64642442,61.81932515,9.732996255,373.639197,182.3211349,78.63730639,11433.18708,1077.752355,146.3951552,6.729755076,16.11835938,114.57750359999999,7.446394241,63.79343242,30.66161961,64.99054765,16.07334174,52.36217066,43.61840166,31.08731259,30.32792734,5834.365286,16.19682354,1485.352878,1
82,61.05027971,52.0763345,15.25089495,25.81135546,41.47709649,161.88124059999998,212.8436147,20.30482939,19.51112419,94.05684273,83.90774047,40.70257041,236.2515526,16.94906754,445.126629,255.2257356,479.32420999999994,37.82714531,44.106671899999995,39.47477123,38.96178852,171.0843518,38.94291572,58.83623399,54.4690953,21.97027465,30.02740717,66.32753475,10.49817029,394.93105310000004,180.103574,79.68840963,12599.50994,1151.493059,173.29557419999998,7.634147176,15.681536300000001,112.9807365,8.344629525,73.76517671,23.10944969,67.312755,21.466707100000004,48.45329929,46.03738554,30.67014325,40.45160386,5597.589596,19.30723949,1163.431052,1
83,42.86398273,47.13850176,15.64464482,19.83713812,40.90595563,155.57570780000003,282.412865,21.22791836,19.80007514,67.93240379999999,70.70611076,27.01734495,154.9844862,15.75828907,495.448743,278.02677189999997,445.3688973999999,37.09994132,58.53229737,37.51563311,45.46876772,211.1796488,31.56137163,54.48880703,53.34954272,22.8906258,32.70848426,64.23670557,9.074278888,437.74048210000007,121.51545459999998,73.95752293,12955.07727,647.1677921,116.6333856,6.603285391,15.26276035,85.02369190000002,6.978751687999999,59.14224077,29.89982219,75.29342594,19.10526018,48.52041551,46.26980135,23.07948297,27.84148002,5577.256859,16.24361688,1111.922098,1
84,45.87852169,75.73808297,15.54909814,25.25587289,34.2703495,140.9846222,285.4772559,18.28924988,20.51229485,76.33527583,76.20010074,25.79804793,145.7201929,21.85258432,604.1558711,264.8654765,652.2205104,27.3697623,48.63479731,30.98117594,43.39241571,206.88109409999998,34.50336105,68.92392712,52.88534174,24.49757433,31.32698452,55.95099956,9.149170824,479.2620847,108.37070449999999,88.0455998,11193.7825,750.384907,171.12206650000002,9.197029704,16.32321125,91.39542217,6.229161599999999,66.29586572,26.71075777,77.9950143,12.92169122,59.40992244,48.82756742,30.82574805,31.62963495,5506.920247999999,16.51133652,1392.971475,1
85,36.18996983,70.8840436,22.45651267,10.09298493,26.10314983,152.5289202,624.9907381,21.60301845,28.58421965,68.95168965,72.39273413,30.64462191,107.2793061,18.71476464,561.1151284,320.36839060000005,519.8141154,55.89223651,50.19420823,35.0986102,39.57770358,172.6982915,25.5731505,101.0597706,53.24226346,29.76974585,36.72691978,75.72055078,9.88668591,506.0068131,135.08587319999998,80.64789652,8922.547739,913.2980862,154.9622504,7.168150858,17.168653600000003,81.91586575,7.737019983,65.01807782,33.56368001,89.64834223,19.66525515,64.03407864,58.67910657,17.13882144,34.1107365,4153.840198,16.09815002,900.2095127999999,1
