,235934_at,1552729_at,1558474_at,1556314_a_at,236807_at,234972_at,210387_at,207024_at,207790_at,217493_x_at,202254_at,34449_at,239843_at,1557483_at,46665_at,202481_at,216338_s_at,231497_at,214066_x_at,233846_at,group
108,40.04269027,57.05035663,13.5970427,15.20826847,32.95418989,158.72537759999997,320.8693106,23.0262728,19.13436342,81.13665944,87.56375998,33.45249707,166.1002,18.50599755,439.97629919999997,257.7774046,894.9560344,32.76167014,53.18280627,31.91128945,1
109,45.96761788,51.31988385,15.09254293,14.39753576,45.04484168,153.6528802,74.80485489,22.946751100000004,17.44816001,95.13537596,75.05030345,30.18906144,173.6748451,16.66126459,671.9876925,188.2167221,449.13115769999996,41.7558376,58.21378831,30.86568705,1
110,46.11643226,53.84666168,17.34373844,17.93351026,41.38580171,178.20981669999998,97.52113421,23.31374718,20.69960023,82.53476333,95.29264755,35.40207457,182.8850074,18.60298207,619.7007912,271.4765925,438.932413,33.86518566,58.30145567,36.34973648,1
111,39.88515557,58.2620274,16.4184269,27.43863865,39.72496381,184.9451939,207.2243892,21.41565652,17.54838064,81.07133528,93.16395622,26.63883343,162.58789050000001,17.62464141,470.19682919999997,301.3919346,403.1905458,36.58542213,66.83727454,35.93816894,1
112,52.3783969,42.72898079,17.6435382,36.7423246,42.89257429,109.6642895,114.4543908,19.0864118,19.06167509,86.69458623,81.62397133,36.08786777,211.229277,21.4377858,514.4382125,304.0614273,369.6807215,50.42656329,50.71691194,35.4607956,1
113,37.82940028,38.72716531,15.24311659,25.81434344,40.18571929,125.5652112,122.7171438,19.60596843,18.51645482,72.78513843,120.617297,45.51575163,221.02580419999998,17.73441701,352.7611809,260.0081436,627.0423175,42.13297842,51.19815797,31.03538203,1
114,37.601648299999994,78.26899418,14.59563426,21.52542772,40.47420954,196.558644,683.6110941000001,19.50952841,20.28053773,64.48309118,66.19126786,32.10277265,142.17224130000002,18.12830332,460.245562,332.4551693,495.39139539999996,37.09559562,60.39591215,34.76565824,1
115,41.29840045,52.01021152,25.14573817,17.27483469,46.18597759,159.9820241,157.5266379,23.125201,20.19170734,69.32222233,95.05120424,29.52059715,198.7924286,17.1928761,364.7598179,241.3145341,452.6176393999999,47.18972961,49.60807257,38.11019276,1
116,57.10222276,39.15951522,17.19394868,24.95935937,42.82436651,137.9111221,142.86453369999998,21.393817000000002,19.71664258,92.72869844,76.99997114,23.72050797,169.87526599999998,24.30383373,637.2938817,381.83115180000004,398.9015724,32.21094317,53.62660437,45.50505774,1
117,51.43366307,44.3925907,16.48191533,32.55251263,44.99088996,160.57027130000003,105.77735530000001,21.99755082,17.26132133,85.27878627,71.08725392,28.09000546,144.22485469999998,24.98669183,463.82764510000004,203.8051927,342.7481337,39.81187738,59.62646901,39.22128777,1
118,36.34411827,62.71310301,16.46168373,22.50282152,33.36709076,112.4326314,165.4812557,21.45278432,21.77470095,76.7983814,93.22493623,24.51326926,133.0991917,17.90196441,486.0655243,277.3046503,459.2293375,46.06748715,58.29939472,38.66761829,1
119,47.7544079,56.13583026,20.93578342,17.57159198,44.45106254,112.99326709999998,52.50569474,19.59552064,23.96310581,106.2416759,89.26452274,18.64466538,197.6416233,19.18621202,427.53182310000005,213.9888773,596.9987083999999,41.29044323,61.80381544,32.91706955,1
120,47.54955716,36.74471865,17.74635711,23.88816284,43.91822979999999,132.4259456,114.5981544,22.38828324,18.63634451,95.48836167,88.74894103,28.47541573,197.38916640000002,19.20136542,460.94985379999997,231.3209304,418.4823597,39.33667196,58.91287278,32.06761159,1
121,42.61504646,52.95074216,12.72485225,23.62677806,38.88721469,112.35823059999998,312.97595210000003,16.70154891,25.14579046,75.58484011,89.57889718,20.59432591,125.0899435,20.10702871,537.9211859000001,259.75649269999997,330.1997002,36.01202946,53.09186809,29.86839893,1
122,46.48640645,55.36249282,13.74238975,23.67738748,32.56379643,91.29323167,182.57494680000002,23.6447175,26.43519383,78.80995651,103.5313585,27.327564799999998,126.1976294,17.77621172,488.3849727,284.2437861,523.0010382,40.29011449,47.85490833,36.01302794,1
123,44.72647018,40.85495053,19.85346616,17.70166304,47.21070101,129.9987553,170.5805091,20.79199087,20.96155733,102.1116738,91.57424523,17.20687258,185.53364230000003,19.82359894,409.12446489999996,269.6589299,502.65823059999997,35.79469794,56.82823488,45.28881858,1
124,45.37286958,38.68364942,16.149415,42.81899412,41.17617745,159.9874579,182.492707,22.1139065,15.09561888,86.50790107,140.8199573,25.97543492,160.3045984,19.56014283,391.1136291,245.9175693,515.5130003,42.50530479,53.44395981,37.40242744,1
125,49.25055237,54.89820221,16.31034055,24.71947161,39.580145200000004,123.43374070000002,298.75581830000004,19.33691847,19.53727021,69.01600211,86.45586909,46.92354156,284.7320333,17.03638106,321.5677688,174.9742726,432.2529501,39.8641223,47.93541442,33.76734863,1
126,57.56160841,56.53506307,15.67674353,18.13022595,38.77465393,156.45272749999998,295.7739123,22.60913669,24.10275243,86.00573744,71.97859318,17.98868722,143.496526,18.23895288,730.887728,366.2218349,438.932413,38.71213579999999,52.00884161,33.60830783,1
127,51.76026147,55.35619979,19.21071087,22.38595561,38.20201946,187.5573513,225.96711150000002,20.01005184,25.01908287,83.97308004,84.03823749,20.30927733,159.413721,17.01755656,492.9556341,256.8510213,575.5769468999999,32.09240491,55.66131162,32.38547502,1
128,47.50719098,91.3343094,15.56585588,31.79266391,42.47541094,141.2479384,168.6149914,18.58654872,20.23149463,76.76777877,89.61243279,19.74732046,106.48297690000001,16.89541638,481.9404221,283.87244389999995,398.6843045,41.96818014,59.9132006,34.57599827,1
129,54.85145556,65.09166894,16.55782189,18.44125583,49.79434487,159.21837130000003,106.38795420000001,29.23071067,26.59901654,92.26886468,77.09749069,16.92184535,122.0065676,18.25177666,425.42087010000006,294.62539960000004,400.8887161,50.57515741,61.18872785,41.17086914,1
130,46.46137676,38.30232332,15.19855225,27.310333,37.35951963,114.26462340000002,294.0698364,18.15482351,20.14011478,66.83796947,118.081652,34.04596688,202.7709262,17.98686686,512.2399628000001,221.8032969,464.6697763,26.15830218,65.23706627,28.24265866,1
131,49.12351873,55.58258396,17.27627163,22.78094991,39.42057732,187.3834854,615.6983961,18.55404705,20.25213358,84.48416178,78.4547015,31.066181099999998,204.60094519999998,18.15547789,553.0963457,284.070262,463.7922813999999,33.18195537,56.1956674,30.5395733,1
132,37.7910841,51.08004886,15.19403348,29.02769276,35.74193906,208.72491330000003,393.0993042,20.54463793,18.65765802,60.40453659,100.14135,37.20923952,177.3696059,17.40255223,483.32640369999996,261.3586323,531.0864826999999,35.77683848,46.84759235,28.69333986,1
133,48.55887187,62.45451644,21.57584265,26.4336547,46.65979294,166.3044543,212.3518695,23.16312501,27.7855328,91.32272475,126.3668291,43.51654159,439.8223171,19.19459214,474.7960097,233.32627999999997,665.0712055,44.31809611,60.97166339,34.7717796,1
134,74.0790658,60.49567086,15.49183354,21.4159534,42.40445686,140.9264889,302.2255877,24.59262789,20.49041075,85.57597978,72.6868258,20.641115,144.69437219999998,17.81572143,686.1746415,320.53564730000005,368.6995895,45.88694961,55.99666493,34.36973922,1
135,41.33838151,53.43977395,17.195069,36.82051754,39.12671271,140.7108728,150.9528306,19.74272189,21.76351985,88.4364985,94.91150016,29.58073511,244.31116740000002,19.53475153,503.6040238,185.68519740000002,468.8907472,34.03343819,48.7529293,30.15098021,1
136,29.50451831,56.70963635,13.14026987,27.19729,31.31065969,183.4930996,233.8769707,18.83824941,17.97206152,67.13917945,96.18193195,36.37068015,164.8482773,18.37537771,486.22491119999995,357.26233179999997,473.937826,27.68850012,55.11469024,34.21374207,1
137,57.79376689,60.2309872,17.84033746,12.89782594,43.10056869,146.3241411,198.78195669999997,21.87420986,21.6277398,89.41128334,75.97727162,33.20201742,163.2203352,20.38522535,575.4760190000001,352.2195065,358.55186210000005,42.13303683,57.92446865,38.91334244,1
138,47.61581760000001,55.13222802,19.4639552,17.1387858,48.93429467,171.5623295,164.0178476,19.9289252,16.0810533,82.05418431,65.98311579,34.14551054,216.23766080000001,22.98949707,541.8933002,280.9516378,397.74445289999994,42.97146328,58.59915679,30.85013719,1
139,44.453773999999996,48.90208254,21.81266289,23.44613151,39.03493602,170.66932849999998,248.8448984,19.51146229,19.49536148,82.13179935,68.41173909,33.06224993,134.432579,23.1898567,484.7771874,260.18536409999996,441.26423200000005,39.32620317,56.596973399999996,33.44804536,1
140,52.16784741,51.52508233,16.83894678,20.18017807,45.30414037,154.1029853,38.80998579999999,26.2495539,20.65277877,113.4474994,85.91362258,27.26981485,136.33914209999998,19.0157772,525.5134941,286.7413191,597.2110296,45.441230600000004,63.40026652,39.54260469,1
141,54.22228476,54.95912004,16.41793756,22.27774033,46.45293992,142.7690054,124.66865770000001,22.03668028,26.22349369,90.61129543,75.07137488,21.14386187,162.5455219,22.56985117,658.034767,243.73607709999996,349.2712299,51.80785687,58.06194516,45.21626748,1
142,50.59609019,62.25574193,18.60856628,15.85006663,46.54695862,182.9257039,153.86987549999998,25.12162703,20.25888684,100.5478205,109.506523,28.03013913,223.4315333,17.97521348,510.7933739,229.15468959999998,555.4860996,43.35612756,60.58459091,32.83992666,1
143,43.56030046,51.62142277,17.93285145,30.5798198,32.30465136,142.3411513,185.22011830000002,16.35769994,22.29650996,71.95883876,105.9550838,31.79286224,228.1655231,17.38451604,512.6360051,352.3855608,599.8841071,36.95967076,62.15208997,26.79526168,1
144,47.23449733,53.41936791,16.91019041,24.05406806,29.70632019,181.1282794,335.104442,16.86313657,21.39166689,62.45906208,83.93595301,30.62903481,243.3938661,16.43706717,446.6915025,276.5629333,433.1818541999999,42.18707038,54.67092954,28.22686499,1
145,46.92702186,47.33331303,20.16851559,23.80899798,36.62832948,166.96038240000001,97.75455343,18.53457334,21.42269383,76.08082577,101.58453670000002,27.4922485,184.39631310000001,17.03677076,485.6385039,300.3312942,480.7336562,43.30137704,54.05488138,31.0281118,1
146,44.67423129,54.63600151,23.21949998,24.34153089,36.60033631,147.07344780000003,438.4522734,19.43154892,21.29754156,75.76050278,74.65660507,35.78668488,258.6560273,19.6454594,446.06681100000003,256.91440980000004,473.5424666,36.71467693,54.3304089,32.2539959,1
