,235934_at,1552729_at,1558474_at,1556314_a_at,236807_at,234972_at,210387_at,207024_at,207790_at,217493_x_at,202254_at,34449_at,239843_at,1557483_at,46665_at,202481_at,216338_s_at,231497_at,214066_x_at,233846_at,1564887_at,218988_at,243097_x_at,233483_at,244667_at,208487_at,242303_at,229562_at,212839_s_at,40359_at,244268_x_at,220632_s_at,1553569_at,201489_at,206729_at,1561206_at,1560968_at,242760_x_at,1561365_at,1563946_at,237858_s_at,1554171_at,227779_at,228112_at,230530_at,203780_at,240113_at,221059_s_at,222020_s_at,202266_at,226960_at,201179_s_at,1553570_x_at,1558324_a_at,233541_at,203886_s_at,202207_at,215745_at,215341_at,213823_at,240856_at,1558407_at,237077_at,231012_at,234713_x_at,217264_s_at,1556195_a_at,1553798_a_at,208720_s_at,1560214_at,1554919_s_at,215838_at,239705_at,237359_at,1569362_at,222957_at,205346_at,239306_at,207578_s_at,1553508_at,212439_at,224503_s_at,1568931_at,208877_at,218181_s_at,1552546_a_at,231058_at,226679_at,1559620_at,218924_s_at,1564823_at,226239_at,222861_x_at,230486_at,236767_at,236388_at,1566269_at,229727_x_at,202531_at,48106_at,203938_s_at,222066_at,1558705_at,235906_at,238706_at,234900_at,204037_at,229836_s_at,1557638_at,230098_at,221827_at,203512_at,234664_at,202765_s_at,1562729_at,216566_at,1554464_a_at,1555096_at,1555032_at,224004_at,236218_at,206766_at,216413_at,1555291_at,230179_at,231743_at,209945_s_at,211478_s_at,222865_x_at,213222_at,239033_at,212665_at,234463_at,219859_at,234610_at,218528_s_at,241565_at,232567_at,214321_at,227153_at,208659_at,224557_x_at,202877_s_at,201336_at,235167_at,1569723_a_at,242027_at,244029_at,223651_x_at,241940_at,229806_at,217490_at,240713_s_at,236051_at,236192_at,1565733_at,202245_at,235782_at,233376_at,221879_at,201156_s_at,208472_at,217347_at,1556593_s_at,211773_s_at,1557394_at,240303_at,227661_at,1562236_at,242839_at,55065_at,226688_at,224973_at,202798_at,206786_at,232552_at,215409_at,238573_at,226747_at,1560520_at,240943_at,228559_at,205459_s_at,238552_at,213965_s_at,208068_x_at,1566266_at,220642_x_at,207018_s_at,227844_at,205802_at,50965_at,1557136_at,240018_at,213765_at,1556736_at,237667_at,238329_at,226346_at,201154_x_at,group
74,42.65982079,44.32405599,18.51535107,18.14421833,52.91379548,98.57548511,176.9186097,21.97342721,21.13313654,80.12641365,162.1796507,34.99471128,252.31182290000004,22.5680678,422.50365159999996,161.6279621,571.1377761,47.62707356,52.370301299999994,33.09145909,46.3914489,234.17804269999996,39.79496494,36.109035999999996,65.06338603,25.60285872,34.97148128,72.99779597,13.74471417,308.4767614,207.69878980000001,66.862111,12006.43314,856.9326435,136.5547795,7.125054256,17.211644,84.28348128,7.706875045,69.34721309,28.60856046,72.0784459,16.07952629,45.38066987,39.37164264,52.27144004,33.26707228,5307.732690999999,12.18939824,1835.516032,35.22747096,458.5734438,12732.34029,29.09335963,67.10223898,45.81337682,1599.350027,16.06205968,31.92947663,43.04461922,6.4624938389999995,247.1813355,28.00073903,32.21031803,63.09820241,106.58739309999999,28.77394245,94.64917331,3063.658975,103.90966209999999,14.94684411,655.7458673,22.5680678,12.75857236,9.022773687,66.62261144,63.72117655,38.73626637,145.1000292,15.37381172,462.57516449999997,120.7290457,20.12392761,1117.322543,879.6623163999999,55.29913467,14.23595132,258.84165559999997,18.14421833,857.8900804,27.935814899999997,53.11689832,71.77716317,110.3713563,22.60496847,100.14044770000001,9.33768551,63.25663907,2514.3503960000003,200.3231024,136.15621240000002,17.15041997,62.1869088,17.00720312,17.25891661,11.292633,48.75100314,28.02687524,10.06578651,366.28758680000004,803.8731199,328.503971,38.84699235,11.87264936,17.02456464,9.599172213,174.6507466,13.69542375,19.0055517,8.740707132,128.0036377,40.2038846,10.8462017,10.58227567,186.9074157,41.59617599,447.70325589999993,41.25662783,72.79169733,144.6140586,21.70001297,551.3994431,22.40051506,377.013925,21.62634567,643.2403062000001,32.14831014,34.18278409,430.91215980000004,48.5189021,5318.302045,34.64372125,905.4731178,2540.2415969999997,13.702592800000001,11.52191808,19.32088133,47.92664348,8.098164786,32.21031803,157.0714322,34.62816419,5.113804473,14.46917741,109.9677744,14.13800841,204.31141499999998,64.82615048,26.31218223,205.8096759,499.449153,53.93178953,41.43643556,30.42821924,55.52609371,32.80714169,19.53697229,33.70881485,6.026047312,34.25477016,270.4895409,63.98354403,23.07004639,543.6110606000001,7.095513031,43.74999661,21.262834100000003,38.73801165,100.0064333,21.525412799999998,48.08789934,21.91439583,61.1091708,21.40228607,50.88014934,44.21460208,5.996127248,153.58366809999998,7.742449135,50.620435,12.73982893,31.25725106,17.84605146,8.496843542999999,8.774281547000001,12.20211223,8.609419706,93.85937835,21.54451923,6823.990865000001,autism
75,46.78126602,41.66219657,15.58506212,15.48146399,33.13325419,114.00086809999999,52.76363305,16.27137201,14.81052627,74.69102543,113.48194720000001,50.082303,291.2004955,14.02471939,626.0247998,323.0153691,467.41265989999994,31.93228749,56.2840407,22.04011735,31.92693157,244.64652830000003,28.42067669,38.06351792,37.76440104,21.50996094,24.01575069,57.25869958,13.05883235,361.7426767,166.02722240000003,70.69905371,11197.81787,1055.1189960000002,150.7366056,6.4026804120000005,12.84522272,116.11809509999999,7.105710935,58.5035798,17.762244600000002,59.22773458,16.914703699999997,42.65556299,31.82593513,40.39119711,37.72262063,4640.356723,16.93394261,1359.1698119999999,29.26237578,477.0768925,12387.35028,19.98044763,44.75397743,60.05955998,1601.402224,12.9662465,35.43855809,25.7954552,6.457161004,180.18998280000002,19.73255684,37.5601521,40.92056047,75.23499647,27.67882893,53.38823687,3762.406462,76.29925155,13.68157106,750.7527269999999,19.60886328,11.15832057,8.27860681,61.60536113,57.51211546,29.63062187,95.10669516,26.85896859,428.49572479999995,78.27794626,14.97405444,944.5150666000001,799.3635617000001,47.28714056,12.83937437,446.66147010000003,11.17854102,542.2934745,21.82329441,63.87347338,72.5450363,83.79330073,19.06005002,70.68053231,9.464898272000001,36.69559539,3552.1086609999998,194.2030435,282.9246367,12.91399976,51.38128265,25.92129697,29.19831075,10.47889727,70.15067108,29.87245703,8.635687276,294.91921260000004,727.9709147000001,298.71730360000004,33.02690789,11.17854102,15.19340159,7.5661008160000005,186.5023501,11.16526045,17.89653022,10.1782879,115.9991963,54.38560732,7.6752247670000004,9.175323342,138.7935775,32.35099097,251.528837,139.964195,69.77682267,62.0686129,36.42941695,609.9000399,14.57274751,207.4123516,17.875033,559.2885557999999,27.39458797,39.85746361,216.834123,54.93569676,3965.645496,30.97589366,708.6998827000001,2419.762939,17.59062698,10.17509247,13.28051327,81.55876362,6.673529608,45.94226246,163.6944956,22.11974732,5.205042703999999,10.78046871,90.80180052,13.66692714,323.9842792,61.90538473,28.51143998,198.4122101,331.28682050000003,55.35224782,31.80491884,26.31048613,63.50234662,34.45016529,14.19604355,22.87882412,6.743703001,25.33280632,209.7721,76.27577351,58.78963843,540.7683852000001,7.525878509,39.34804357,27.4941923,37.23080745,100.5959909,24.94628361,57.77742489,28.94142394,52.16669031,27.98335429,43.61622486,30.54149969,7.248889514,310.7007686,8.934611509,116.684005,23.08207471,28.24162114,14.11267925,10.34632134,11.04263833,10.34736844,6.045555883,84.66536466,25.03535486,10241.14924,autism
76,42.59171743,61.38405298,16.25944378,14.36145485,38.48371046,177.2571485,474.9428125,24.32913294,23.308059600000004,91.86440125,95.69820769,20.51472628,164.6027924,18.37290693,480.3549353,254.06943199999998,534.1680956,36.40886848,69.87909408,33.99863688,52.23771912,157.2507404,42.26463249,62.64602214,62.77020433,25.67159447,32.84682454,67.5302035,9.031646375,458.3605278,161.962836,91.50096161,13916.89744,1100.184677,151.0154139,6.9222161920000005,18.46658256,109.5139619,6.944582675,74.01685853,27.22482745,82.51165424,19.71523497,71.94133368,53.39486133,27.13114445,46.49259347,6151.148115,17.2828232,1271.1248289999999,37.93905924,276.6923602,15059.64352,39.56050671,47.02307566,53.56634668,1664.54251,13.28600079,31.50626869,31.31209211,6.399015672999999,224.4266202,31.19433177,26.47324241,71.59827876,96.66006099,32.66711175,40.96522972,4313.580008,75.41998717,12.28654177,371.2568925,17.04364498,12.71823882,8.034504202,67.1453692,45.715611100000004,28.66680071,98.57220545,29.62413245,398.6583288,85.04367285,15.8790093,814.1399478999999,509.42077989999996,60.89382363,15.44320192,430.8374949,17.30156936,267.587887,25.51169766,72.18934456,76.26186987,73.38315361,20.76127298,41.50018895,6.801146649,51.93340812,2568.83765,224.52464480000003,386.0015954,13.54578409,64.774452,32.94240547,10.746686500000001,13.51271811,67.49847488,26.37139529,10.71291361,280.30623010000005,777.5787592999999,356.73006499999997,35.63329524,11.43658169,14.48470101,8.612057787000001,120.4380964,12.76462279,16.05049627,7.943335835,47.30300727,44.24562795,12.59861292,10.64406264,143.10398130000002,35.96121849,200.7445486,68.53746848,61.14035399,90.88542199999999,25.33573891,342.7823462,20.59820905,253.7276613,22.63295417,469.19830779999995,26.80789433,30.01427677,107.9456278,74.79650738,3937.4339299999997,33.926365999999994,372.9219744,2332.756489,9.701245632000001,10.98997348,28.75115483,89.22004681,6.198709954,40.24802261,143.4284092,30.79463237,5.060412531,19.28963581,50.64075469,12.68453739,396.4128722,48.65472463,29.03521879,249.1056614,645.7549558,60.84057994,56.96105649,37.55924089,75.36109383,32.06241076,19.27263595,29.74151019,6.694057762999999,36.84096637,312.4509681,56.95564766,29.27434528,399.9708363,7.267030695,51.86394345,35.52247011,48.14499758,109.83385449999999,28.17865799,47.02307566,27.07071335,63.82098633,21.68061836,48.37930034,42.49322691,5.867447386,362.65350950000004,9.538497292,132.92853290000002,13.14591813,25.10890136,17.02198052,8.362788055,12.98796953,13.10016429,7.161064194,103.6480382,25.25209187,10175.76755,autism
77,42.7470809,51.42917123,14.80502478,11.48472176,49.91858034,134.88564409999998,136.0615859,22.77684474,26.05374758,97.56690777,77.83299674,26.000185300000002,166.7229616,26.91221069,503.92212850000004,266.4632937,323.3233745,40.05101778,60.41998832,35.81854924,45.80569265,204.98989740000002,38.9262645,69.65239231,59.74110427,22.98726626,36.81094802,81.31755879,7.981290303,454.4708651,140.8830268,69.9164486,11903.76228,850.2374524,178.7708868,7.508605526,21.91732768,104.0577062,7.372617958999999,70.56847851,27.3511578,76.79811524,19.4461682,51.86045649,52.20550355,23.92645907,40.58112626,4813.164447,17.688808899999998,1190.217896,27.43801103,215.1031736,13320.58664,27.52363287,60.50347079,63.90141621,1095.17067,16.69518298,37.61760253,40.42217371,7.229460551,267.754869,37.08004269,43.61643649,59.16470989999999,109.97349140000001,34.67312587,31.39952871,3390.894069,114.39339939999999,16.59556682,546.8259885,23.36744349,14.99955713,7.2442031270000005,81.37501505,38.26641917,30.69449438,142.451401,24.71285868,383.6965546,54.97576997,17.60819351,717.117145,529.1870695,38.71597314,17.00195804,431.51921739999995,13.02402077,352.71056980000003,30.35232234,48.400532,81.73641147,87.75594752,19.10608125,34.85640799,10.08773935,69.55715403,2387.359309,173.8373166,348.2406964,16.22463368,75.20991702,17.46175912,14.08560865,15.90250351,67.96047354,32.7556756,10.11938704,317.449435,661.9401637999999,337.2341902,42.50206404,9.995196986,17.111531699999997,10.31794674,118.3870117,15.8647293,22.73019254,11.63422334,63.88609264,46.15013618,12.19432503,12.98313605,106.67985800000001,38.48533766,138.2945986,50.52806405,77.41482688,87.37623276,30.39480799,348.6863312,24.75360941,108.03133319999999,27.61095724,454.907686,35.54796333,47.50528111,65.22725451,67.25464467,4205.78679,47.9489062,359.2680921,1860.2618579999998,11.61853288,14.30446861,19.75486387,112.42257849999999,7.7471624939999995,54.64300806,157.7958004,29.18882033,5.146733211,12.2497381,82.82865174,14.15623783,323.2245568,46.19795226,37.75919231,279.2890111,289.28205069999996,78.46019414,62.74797517,26.0150216,73.66068968,43.69175041,16.65962475,31.70230865,6.094572384,41.08540263,238.3488741,41.62201773,37.15617274,317.7378172,7.844856188,47.97673251,44.76976995,39.90810859,65.3056994,23.44809804,52.53328877,27.20198448,65.56727354,19.13266584,41.62931747,51.92469746,7.0383292289999995,306.78560919999995,7.598217448,79.68376996,18.11562908,33.07985487,19.56684166,8.84482133,8.487084256000001,11.84650018,7.786127665,82.22641358,28.89994817,9371.991952,autism
78,63.25589369,48.8213404,14.93598004,27.34721474,44.46619338,161.69295369999998,224.48729709999998,20.24969116,17.21444782,79.89116156,82.89246154,32.51611521,206.2155049,19.08621336,457.29679569999996,284.4071649,434.4700745,42.24582889,57.02750461,32.65316657,52.43982624,168.24175569999997,36.38628863,57.65808435,57.076184899999994,23.2460067,36.62566375,48.62256173,10.50019343,429.9875268,167.733146,79.65361868,13300.10486,1088.224124,137.2304666,5.321522267,19.41671183,105.3504744,6.916681382,61.38464865,27.53296356,51.71729809,19.41295724,41.67620477,55.05920981,26.90516035,40.37686517,4204.300286,14.94680267,1590.1311,31.99461054,381.8642364,13652.52331,27.6262914,48.46156197,42.76616689,1541.329934,13.19795044,33.17940247,35.84487609,6.843873055,262.2616408,31.23708664,39.61843535,54.26473373,120.28742340000002,29.64173522,42.91951892,2970.396901,81.84809877,15.36746187,476.74070489999997,17.11510218,10.99011822,10.58046406,69.67460436,54.66755699,36.575812299999996,98.43790166,22.39574883,440.93647080000005,67.12866284,15.103447599999999,968.8637597999999,528.4056198,51.90173998,14.15190144,400.91761610000003,15.15140839,380.7517876,26.31663273,56.65078334,90.67198728,63.31133887,27.60154272,65.88654634,9.275306783,72.02840238,2808.3557769999998,212.81337280000002,228.36076659999998,12.75151714,56.30038957,19.80744649,16.49520726,16.29428339,55.36590825,27.9231346,7.770670024,273.4395277,787.0071868,322.1819812,49.16105598,10.36314505,15.20917507,8.483173097,162.9576195,11.09830153,19.5594785,10.8996885,106.2012547,47.67830359,10.30048954,9.930752213,157.5169204,41.77312011,216.9647713,108.2201248,73.32834127,105.5337031,28.42223301,484.6045029,17.81911771,127.73384240000001,25.17353646,574.0979127,29.77725787,38.32928019,106.8146707,74.00423868,5774.858974,39.18468515,581.4188357999999,2232.044384,11.00290827,11.07560805,24.66757517,117.80843270000001,6.2106962029999995,36.71075804,161.126279,27.04901212,5.155974041,18.53820945,63.79612979,12.88581605,290.21997319999997,34.21625597,35.84634202,128.1137044,346.8728226,62.73849428,52.03830262,26.50120399,69.1325866,24.88630264,21.391889300000003,30.22212084,5.112464782,43.36724829,217.9473724,58.55554946,34.76818859,598.9721025,6.654171271,41.85807325,38.05452217,52.94718212,97.63726649,25.26667643,51.6725795,28.30802121,60.66842697,23.36478732,41.7915395,51.82534822,6.310957902999999,424.2647478999999,9.147902568,90.02257956,16.66910801,27.52214483,19.63884256,8.859713214,9.650201054,12.97978877,8.169263398,99.37272348,25.11116401,10267.51902,autism
79,38.4662957,48.13515397,16.6556644,27.73275429,35.20230518,183.3208411,357.9370316,23.940261399999997,19.26889586,63.59608278,107.36321729999999,31.33297822,212.0976756,16.60245865,456.44935949999996,258.9889976,579.9951394999999,31.04788307,50.22281538,40.71165597,35.24161172,237.0796463,27.51924529,50.22016975,39.62134637,18.16358406,32.25108965,55.44375254,13.95343096,449.5133025,155.97489199999998,81.48903268,10538.26687,1096.5379289999998,192.5248684,6.516304405,15.82815288,110.78348359999998,7.384002288,74.16717946,38.3491315,65.62597287,14.78557044,64.10215707,48.71087522,18.33639344,29.96243564,6152.427343,14.03648697,1310.798308,26.101937600000003,372.9635936,12108.22694,27.64153827,35.71895579,66.89738907,1246.234633,11.79423549,23.69048781,39.06119009,6.003405009,166.3994668,18.56067149,26.33968158,51.870918100000004,79.29978229,29.66483802,96.75182704,3171.610738,54.32400726,13.12748826,591.8324537000001,17.73181118,9.953010738,8.720083804,51.34596492,93.64220494,29.66483802,69.77329207,29.3075812,534.3839991,103.0368797,12.25937903,798.2146792000001,560.9887386,64.16746126,16.83927359,420.429182,10.28151529,264.5995871,30.19571647,77.91558359999999,80.39311239,58.98012603,20.02188638,91.53445541,8.990628671,48.30256845,2978.29305,211.55632369999998,309.33044,15.23652501,44.08885179,18.54245034,12.18851112,17.93919192,123.77799089999999,26.79782488,7.387206977,382.3616443,887.9163762000001,386.92684060000005,40.027261200000005,11.98701052,18.00677608,9.215401352,184.0502629,11.73641593,16.23769561,10.36667978,114.8796939,40.33937985,12.52252859,11.87913597,130.5744666,33.48100665,316.5566735,78.29916406,66.59735616,92.32023556,26.35259264,470.4670909,23.69034002,143.48817130000003,22.585751300000002,502.9415727,29.66481746,49.49599884,102.8381677,62.50852262,5877.268120000001,33.49632695,562.9745911,2534.1566629999998,10.78800358,8.00432086,32.04865707,108.06398659999999,5.996226997000001,69.79220463,170.9288369,21.88509892,6.268572738,26.29555424,50.95670193,12.21450082,322.2206178,44.94737633,31.71556196,278.2411519,403.6038147,62.92663972,29.27067276,32.74854716,74.19427683,31.1533197,16.50860145,34.17347373,5.81545874,53.78459091,216.6985966,73.81422679999999,40.38551411,388.35816830000005,8.214546895,49.99583471,24.82536458,45.82528665,64.29140616,28.58293183,43.69368868,30.38800377,61.00983822,18.59233418,40.02723346,42.70662545,6.427176092000001,341.5071562,8.198085294,109.5214772,15.63317603,25.23137633,14.51029555,9.783366578999999,10.47678383,10.71260173,7.2020319520000005,100.1835619,26.53085014,10535.1994,autism
80,39.7531148,57.2314796,10.82419628,30.54886765,36.67911692,155.2649093,298.4395649,23.93443757,19.20895326,68.4281956,125.02449779999999,45.44485295,217.48709680000005,19.9345067,401.9981355,239.3304247,413.66698219999995,28.57552303,54.77994832,22.54092789,33.52503655,166.53342959999998,30.24970148,75.80651829,39.27155992,15.06521127,33.91952355,60.40863992,12.73297824,384.9232487,154.3561334,67.14718435,11745.98435,798.6756947,158.3416522,5.8104826229999995,16.81202964,141.5603084,6.447822371,60.93815856,22.75686627,61.61189482,15.77130351,53.12474109,40.216900700000004,28.98241682,36.59270091,4482.102728,12.44022781,1682.2308699999999,30.47533131,372.5520006,12692.51197,23.07572387,50.94896733,60.70325614,1456.0054089999999,13.73690416,32.74600491,30.75472136,6.556950483,213.50232940000004,19.88749965,36.05421436,33.66946752,87.54361170000001,26.35363384,58.42322124,3523.760118,75.96510734,16.25987205,399.2343376,16.42031616,11.46837437,8.417372713999999,59.35357401,55.18235032,33.45395791,87.51145689,22.18359073,389.07649060000006,72.0340942,14.78363359,762.5546897999999,659.773947,59.04897043,16.21024511,383.337679,14.89940693,460.94889529999995,20.06684636,66.17759694,64.49386388,89.66387845,20.802197,73.96813522,7.463301661,41.19102153,2628.893532,189.7489379,251.02095609999998,13.44968985,49.5965547,21.45064316,20.24179043,13.12830722,57.38039522,25.99813088,9.858861131,321.7191493,810.4278824,347.128498,46.13027539,10.34071473,13.7598897,9.105075625,179.6657996,12.16798184,18.04354617,12.91951494,103.0760252,48.37165519,12.807784199999999,9.764539449,108.8670832,38.33783599,188.69835030000002,103.1070378,52.31221672,96.76913091,36.6221859,466.57590660000005,20.34333073,148.2857342,17.45680946,516.1197400000001,27.16799136,34.07469881,150.70014550000002,83.17666871,4902.357568,34.61851656,427.3777528,1906.5385670000003,17.70545483,9.752303334,23.31019228,146.39677880000002,8.707864751,48.40462511,112.18523490000001,24.60236326,4.639122686,19.84671047,68.91647471,14.43995159,241.6266879,47.22493808,37.52897546,199.5615542,328.2670192,58.44918487,47.59463325,21.03707178,76.15411025,36.15559467,12.72616653,24.41859013,6.426365337000001,66.27927884,224.8314426,62.59831853,47.35743376,518.9921833999999,6.293920693,37.46153213,40.00188277,43.03128448,135.072765,32.33978091,40.58053556,36.02069219,47.26649559,23.64965119,33.44679343,45.01453464,5.356998901,374.33885699999996,10.61563671,127.3607565,16.87472399,25.27589022,20.12376023,9.037482823,9.999881508,11.29014414,7.676608107000001,78.49495350000001,24.379523100000004,10973.30128,autism
81,43.88235358,45.29258575,17.44687807,25.44778177,37.64908767,157.39893840000002,241.6337222,21.26936416,20.18538222,74.71903927,121.0083675,31.52592946,194.1749117,17.31803094,451.4264058,229.37097000000003,588.6380533,32.92517036,49.37729844,32.17271985,45.30344953,163.401566,33.95928079,64.3585983,58.56472298,30.09314534,27.64642442,61.81932515,9.732996255,373.639197,182.3211349,78.63730639,11433.18708,1077.752355,146.3951552,6.729755076,16.11835938,114.57750359999999,7.446394241,63.79343242,30.66161961,64.99054765,16.07334174,52.36217066,43.61840166,31.08731259,30.32792734,5834.365286,16.19682354,1485.352878,25.51884273,338.5795435,12161.1328,28.30368516,43.70280576,60.51051675,1241.664765,11.68215073,36.0002495,30.29605415,6.838884385,216.96191389999998,25.7290806,33.91590301,62.30180257,129.74957479999998,27.92582506,43.15045898,2905.901327,77.39368778,12.42086722,1009.023458,15.19395976,14.29408136,7.534099048,61.44995291,88.85167078,31.71406711,120.86167240000002,17.59482183,463.2374239,85.10848115,14.96889686,818.042507,724.7105066,40.87112359,13.95990288,368.9122793,15.99479947,390.2830506,23.91699116,61.74001807,102.4396203,82.14426784,24.27941911,62.40760752,8.509309104,85.27228434,3330.769955,186.60851399999999,280.2013313,15.669747199999998,52.12194443,19.15441421,12.82229855,15.06779077,46.36373862,22.90849854,9.031784102,347.7568205,1028.395866,336.04042810000004,62.44386797,9.956295157000001,14.66675696,9.779339307999999,131.2076475,11.19787441,16.09396617,9.571002198,96.93844264,38.20850752,9.700089105,10.54714043,129.465151,43.212626,256.079863,56.51316171,83.24236217,82.6868497,25.49725444,368.26002769999997,19.60367189,222.44625499999998,24.851155,617.7280362,27.62830212,34.81026761,104.92757079999998,65.22490352,6215.048783,37.25300759,489.3948129,2174.623608,13.02471591,10.32664707,21.5967602,151.89083390000002,6.080146139,62.08173620000001,125.13659990000001,22.91129341,4.554317907,13.281222099999999,60.36962774,16.74716514,298.042653,43.15045898,32.17211774,186.3954715,496.2120638,61.43142738,44.74312137,24.42658036,70.93579961,35.52973443,23.94389579,33.28363274,5.879485852,43.15045898,313.1421711,51.60750575,34.42085432,428.9349313999999,6.332012046,46.84600124,39.31590068,48.24725639,83.70471584,32.97180586,39.44337235,37.2450295,52.56359337,22.30127054,39.89392041,42.50716096,6.063601741,373.6055302,7.28678791,94.92854069,13.11340103,24.59966903,18.44519326,8.654425179,11.30801659,10.08724991,8.29153379,85.76213998,24.97239005,9747.726112,autism
82,61.05027971,52.0763345,15.25089495,25.81135546,41.47709649,161.88124059999998,212.8436147,20.30482939,19.51112419,94.05684273,83.90774047,40.70257041,236.2515526,16.94906754,445.126629,255.2257356,479.32420999999994,37.82714531,44.106671899999995,39.47477123,38.96178852,171.0843518,38.94291572,58.83623399,54.4690953,21.97027465,30.02740717,66.32753475,10.49817029,394.93105310000004,180.103574,79.68840963,12599.50994,1151.493059,173.29557419999998,7.634147176,15.681536300000001,112.9807365,8.344629525,73.76517671,23.10944969,67.312755,21.466707100000004,48.45329929,46.03738554,30.67014325,40.45160386,5597.589596,19.30723949,1163.431052,30.60242342,443.9631118,13887.02553,30.53189014,45.32210613,62.30249352,1006.127901,13.26290591,41.79663813,40.24846898,8.575643902000001,218.68720449999998,21.88120068,29.545366700000002,61.67748359,125.78848059999999,20.53852968,85.91070464,3818.102187,73.38895249,14.02469022,1335.9589839999999,17.6314473,13.60103938,7.313429041,71.0673993,76.70113387,38.16446335,106.1740949,29.06596697,472.33184620000003,66.34560529,16.98373664,812.1593447,566.7642698,40.17594351,12.78571557,329.58984910000004,14.43797994,462.39372199999997,27.0943663,68.95307568,87.86300885,92.43619695,25.43757081,85.18650524,7.275845962999999,57.86351262,3194.401635,172.89436030000002,194.4274354,19.07616154,55.66138878,14.72489049,14.36695084,14.85045264,51.93823201,28.54840026,8.117373517,323.54823569999996,769.6581537000001,329.6426263,46.35316678,9.971288892999999,14.01787734,8.779008432000001,235.7119351,9.687409986,19.36622693,17.82135343,129.7221473,42.80424577,12.69116848,10.83143135,85.74716095,43.16033029,304.2555986,61.04097072,87.89291682,71.30483498,28.83455795,432.65102189999993,15.88639638,119.37144840000002,28.741311699999997,516.5083994,25.9725003,33.81147385,47.60482828,50.05113916,5724.5635950000005,31.53943695,749.4315998,2339.217023,18.45378694,9.460418465,23.92513234,165.0902375,6.697937898999999,75.86744250000001,133.75750209999998,22.5822448,5.056457493,12.06264183,61.49486325,13.69056422,267.2414534,31.02473538,34.32429063,247.09071690000002,478.35703319999993,61.01761986,30.93718445,24.75724715,61.44582145,31.57671091,16.24315525,37.86833277,5.582510269,32.56718233,176.8715258,55.06611795,25.88466963,377.0134023,8.192927226,47.27452312,37.48519495,49.82213704,90.43209618,22.32419116,54.54401514,22.26643984,63.94231181,23.73593539,46.26171997,40.36262224,6.045027908,351.09338399999996,6.969223876,74.39692049,15.96770425,30.23949203,18.61610051,10.31801111,12.04441151,10.01789159,8.328438327999999,86.09073026,26.43416774,10793.53635,autism
83,42.86398273,47.13850176,15.64464482,19.83713812,40.90595563,155.57570780000003,282.412865,21.22791836,19.80007514,67.93240379999999,70.70611076,27.01734495,154.9844862,15.75828907,495.448743,278.02677189999997,445.3688973999999,37.09994132,58.53229737,37.51563311,45.46876772,211.1796488,31.56137163,54.48880703,53.34954272,22.8906258,32.70848426,64.23670557,9.074278888,437.74048210000007,121.51545459999998,73.95752293,12955.07727,647.1677921,116.6333856,6.603285391,15.26276035,85.02369190000002,6.978751687999999,59.14224077,29.89982219,75.29342594,19.10526018,48.52041551,46.26980135,23.07948297,27.84148002,5577.256859,16.24361688,1111.922098,28.79944292,342.9189926,14042.8681,28.82654444,43.777783299999996,61.29854819,1386.7576800000002,13.46383037,37.97923655,25.46412078,6.83436832,241.8772045,24.00275333,35.5486779,53.14396632,108.68627830000001,31.82567041,50.2494883,3019.805676,66.69140787,14.28803882,407.68272060000004,18.15372874,11.83196676,7.55911847,72.20866175,50.87337844,33.17043438,109.19636340000001,43.17478235,357.7105851,83.09754787,10.83119111,753.1957242999999,476.80283380000003,27.80163838,13.69649649,362.5904205,13.46238392,313.55614860000003,24.56329166,70.60448865,98.24901238,89.43124157,24.03433531,49.04666036,8.483714082,71.17531166,2198.692296,236.5284642,291.0307935,13.47991973,50.904242700000005,19.145069600000003,17.19494981,15.14122473,106.2012547,18.13847172,8.917046868,295.6445762,756.2969549,393.653092,29.39404498,10.73310804,15.62311254,8.607844405,125.0369775,10.17539574,16.53839125,7.332443249,84.06952403,41.94511801,10.15957397,11.04944499,217.4519747,44.3914522,193.84342619999998,52.93426523,84.40280264,60.38603323,32.73395459,400.11031160000005,21.22791836,122.7679358,30.58569174,512.2172396000001,24.99635795,34.37624359,94.99298021,64.39157352,5110.539912,37.71665951,321.5265361,2091.206768,11.32711853,11.36597861,24.85671946,113.00125619999999,7.7629338820000005,47.96845274,158.8765071,26.28636959,4.664753996,11.29655523,67.18708345,10.39516678,314.10824449999996,49.79838327,29.71869787,218.94808179999998,404.1505498,63.82908228,56.32298927,27.05058708,69.49575734,32.78963643,18.48772756,35.26927464,6.425046965,95.33453361,283.3660285,61.95870133,48.45501217,528.5983092,7.102239443999999,42.84348701,37.38757515,48.75573419,120.71013490000001,20.09585424,36.57107171,40.01541593,60.05926857,18.02137268,44.00144508,44.05680593,5.817103607000001,409.62160489999997,6.563421112,97.37773238,14.79067511,22.09100273,18.91973531,7.250944846,8.989531936,11.99687708,7.352041957999999,80.80585915,23.86611775,11273.36038,autism
